balance,supply_grid,exchanged
-13.548746688029496,13.548746688029496,0.0
-13.319680021366366,13.319680021366366,0.0
-11.400807846031967,11.400807846031967,0.0
-7.210073223421205,7.210073223421205,0.0
-5.508806556752461,5.508806556752461,0.0
-5.091806556762094,5.091806556762094,0.0
-5.039606556769286,5.039606556769286,0.0
-5.915073223426589,5.915073223426589,0.0
-6.342008086930182,6.342008086930182,0.0
-3.2981958886759433,3.2981958886759433,0.0
-8.764461490436585,8.764461490436585,0.0
-11.62604910642186,11.62604910642186,0.0
2.060826780486785,-2.060826780486785,0.0
2.690309051320215,-2.690309051320215,0.0
-9.195832795588869,9.195832795588869,0.0
-13.685701437755526,13.685701437755526,0.0
-14.80347322342277,14.80347322342277,0.0
-16.107673223439633,16.107673223439633,0.0
-17.663273223422948,17.663273223422948,0.0
-24.322539890083135,24.322539890083135,0.0
-21.69407322344523,21.69407322344523,0.0
-18.971806556757656,18.971806556757656,0.0
-15.212273223431112,15.212273223431112,0.0
-12.203206556750956,12.203206556750956,0.0
-9.912206556775345,9.912206556775345,0.0
-7.046073223415078,7.046073223415078,0.0
-5.921739890089157,5.921739890089157,0.0
-6.331406556759248,6.331406556759248,0.0
-4.470006556766748,4.470006556766748,0.0
-5.16047322344275,5.16047322344275,0.0
-4.513606556749437,4.513606556749437,0.0
-6.381739890088284,6.381739890088284,0.0
-6.594183528183303,6.594183528183303,0.0
-1.3638075964424452,1.3638075964424452,0.0
-3.5765240949973243,3.5765240949973243,0.0
-1.0296998810108295,1.0296998810108295,0.0
1.457455258234166,-1.457455258234166,0.0
-15.499173682808394,15.499173682808394,0.0
-15.297455842352015,15.297455842352015,0.0
-12.191216866594031,12.191216866594031,0.0
-12.917273223412849,12.917273223412849,0.0
-15.340606556779676,15.340606556779676,0.0
-16.19553989008091,16.19553989008091,0.0
-17.499139890096558,17.499139890096558,0.0
-20.825339890092437,20.825339890092437,0.0
-18.47353989009207,18.47353989009207,0.0
-15.14940655677492,15.14940655677492,0.0
-13.56420655675538,13.56420655675538,0.0
-10.157739890088124,10.157739890088124,0.0
-7.513539890102038,7.513539890102038,0.0
-5.821339890107993,5.821339890107993,0.0
-4.631873223423099,4.631873223423099,0.0
-4.524473223422319,4.524473223422319,0.0
-5.327406556754795,5.327406556754795,0.0
-5.2543398900998,5.2543398900998,0.0
-6.743873223431365,6.743873223431365,0.0
-6.535393405763022,6.535393405763022,0.0
-1.0007960740042503,1.0007960740042503,0.0
-3.2633881822694066,3.2633881822694066,0.0
-9.357849364761517,9.357849364761517,0.0
3.8367762923251636,-3.8367762923251636,0.0
4.366733390735767,-4.366733390735767,0.0
-5.894374596540514,5.894374596540514,0.0
-18.182410333012985,18.182410333012985,0.0
-13.688973223448556,13.688973223448556,0.0
-13.368673223407313,13.368673223407313,0.0
-16.817373223429968,16.817373223429968,0.0
-18.861206556764955,18.861206556764955,0.0
-19.540473223436493,19.540473223436493,0.0
-17.269539890079614,17.269539890079614,0.0
-13.38847322343645,13.38847322343645,0.0
-11.333739890096695,11.333739890096695,0.0
-9.296206556753532,9.296206556753532,0.0
-6.410073223434665,6.410073223434665,0.0
-5.5534065567553625,5.5534065567553625,0.0
-5.417606556757164,5.417606556757164,0.0
-4.8790732234465395,4.8790732234465395,0.0
-5.1005398900833825,5.1005398900833825,0.0
-5.200739890093246,5.200739890093246,0.0
-6.426539890104323,6.426539890104323,0.0
-7.1606809616682945,7.1606809616682945,0.0
-3.607696194176921,3.607696194176921,0.0
3.5096655348281027,-3.5096655348281027,0.0
-2.8576109881314773,2.8576109881314773,0.0
4.632665987486844,-4.632665987486844,0.0
3.370525551074815,-3.370525551074815,0.0
-6.540087236294915,6.540087236294915,0.0
-10.36823229585916,10.36823229585916,0.0
-9.024832015111686,9.024832015111686,0.0
-13.388539890103857,13.388539890103857,0.0
-14.49520655676315,14.49520655676315,0.0
-18.070073223427244,18.070073223427244,0.0
-18.83140655675561,18.83140655675561,0.0
-16.251806556772863,16.251806556772863,0.0
-14.931873223438743,14.931873223438743,0.0
-12.410273223429613,12.410273223429613,0.0
-9.916139890081467,9.916139890081467,0.0
-6.9456065567519545,6.9456065567519545,0.0
-6.107606556777682,6.107606556777682,0.0
-5.059673223415302,5.059673223415302,0.0
-4.540273223434269,4.540273223434269,0.0
-4.8065398900853324,4.8065398900853324,0.0
-5.378806556762356,5.378806556762356,0.0
-7.28793989010228,7.28793989010228,0.0
-5.201683303597431,5.201683303597431,0.0
-2.263327244007615,2.263327244007615,0.0
-6.447214975251311,6.447214975251311,0.0
-8.415546500512875,8.415546500512875,0.0
4.506447144822602,-4.506447144822602,0.0
2.5205614335728637,-2.5205614335728637,0.0
-3.256105142094142,3.256105142094142,0.0
-9.608616315440493,9.608616315440493,0.0
-11.648473223434848,11.648473223434848,0.0
-11.929457418011488,11.929457418011488,0.0
-17.90827322342375,17.90827322342375,0.0
-19.436939890096255,19.436939890096255,0.0
-15.628473223441688,15.628473223441688,0.0
-15.704006556748936,15.704006556748936,0.0
-13.394739890089113,13.394739890089113,0.0
-10.905739890109544,10.905739890109544,0.0
-10.02293989008831,10.02293989008831,0.0
-7.124606556753861,7.124606556753861,0.0
-7.094139890108636,7.094139890108636,0.0
-5.094606556753206,5.094606556753206,0.0
-4.717406556761489,4.717406556761489,0.0
-4.989273223427517,4.989273223427517,0.0
-5.116673223428734,5.116673223428734,0.0
-9.181406556759612,9.181406556759612,0.0
-10.454161650086235,10.454161650086235,0.0
-3.661600592104587,3.661600592104587,0.0
-9.867131298675629,9.867131298675629,0.0
