demand_heat,DH Industry
-0.0,0.08086267761600001
-0.0,0.07826406633600001
-0.0,0.06932628096200001
-0.0,0.03949170256
-0.0,0.043250247755
-0.0,0.30023405073
-0.0,0.110328594994
-0.0,3.80152593469
-0.0,2.864560143139
-0.0,2.6863708979800003
-0.0,4.639717571386
-0.0,4.833687270654
-0.0,4.334304276663
-0.0,4.26747768412
-0.0,2.8989355252
-0.0,5.2093080477210005
-0.0,4.930941880032001
-0.0,6.786242654296
-0.0,3.7634998952260004
-0.0,4.006141878336001
-0.0,6.702017047878001
-0.0,4.413503477362
-0.0,4.5366902572
-0.0,0.376645819242
-0.0,0.061118507492
-0.0,0.055882149024
-0.0,0.055882149024
-0.0,0.039915821075
-0.0,0.055882149024
-0.0,0.25141158105600003
-0.0,0.821925672036
-0.0,5.921524480452
-0.0,4.925828062064
-0.0,3.983681898357
-0.0,3.420213256988
-0.0,6.222735389305999
-0.0,4.657935647964
-0.0,4.535126034169
-0.0,3.921409898546
-0.0,2.4369231067980004
-0.0,4.2129862742399995
-0.0,3.267122394876
-0.0,8.898730225656
-0.0,3.3198013101760004
-0.0,2.7824895479850005
-0.0,6.531190911015999
-0.0,3.725863882384
-0.0,0.20633408870400002
-0.0,0.053147586258
-0.0,0.051748965566999997
-0.0,0.043762758917
-0.0,0.031845517457
-0.0,0.035826207079
-0.0,0.10368000070200001
-0.0,0.408496551405
-0.0,7.370979293453001
-0.0,5.93155860539
-0.0,8.114780707296
-0.0,7.12968828824
-0.0,4.056504817123001
-0.0,5.884965503755001
-0.0,3.098151717038
-0.0,3.5627586115
-0.0,3.7702427609480003
-0.0,4.955859313404
-0.0,6.749627584332
-0.0,7.154714478912
-0.0,8.399304830086
-0.0,4.143616560731999
-0.0,4.544772403378
-0.0,3.6268386162449997
-0.0,0.194913103296
-0.0,0.070154773964
-0.0,0.07268743732499999
-0.0,0.044667738882
-0.0,0.046246432356
-0.0,0.044946331847999996
-0.0,0.781174675963
-0.0,2.2879067356259997
-0.0,11.046109749109
-0.0,3.457085424975
-0.0,6.396350952770001
-0.0,5.45366834
-0.0,2.8860205026080004
-0.0,4.139536884559
-0.0,2.705644221195
-0.0,5.014521407201
-0.0,4.241805829286
-0.0,6.29353326436
-0.0,5.337672358472999
-0.0,4.821009042212999
-0.0,3.9762054258900004
-0.0,2.922879197208
-0.0,4.339836787633
-0.0,4.572031360696
-0.0,0.29733467376799994
-0.0,0.04032578048
-0.0,0.029766141951
-0.0,0.021648103412000002
-0.0,0.022548232452
-0.0,0.021648103412000002
-0.0,0.10875809018400001
-0.0,0.183693832024
-0.0,6.478869990474
-0.0,5.3080271511540005
-0.0,5.356763493652
-0.0,2.7722736530580003
-0.0,3.809447331018
-0.0,3.092837716365
-0.0,2.9199960654600003
-0.0,2.469661523868
-0.0,5.259071364912
-0.0,4.826896914592
-0.0,3.935949207888
-0.0,6.089389772886
-0.0,5.10069367092
-0.0,2.47976547393
-0.0,1.7976026848079998
-0.0,3.5628063337950002
-0.0,0.3825548386
-0.0,0.044389127088
-0.0,0.062633369982
-0.0,0.039585502982999995
-0.0,0.037502055331
-0.0,0.22223151346199999
-0.0,0.40202740555499994
-0.0,0.30710276153
-0.0,3.1249157004029997
-0.0,5.044663155127
-0.0,3.4435359174
-0.0,3.396214370359
-0.0,1.9171702023959998
-0.0,3.364412539239
-0.0,2.5824353678
-0.0,2.97694763432
-0.0,2.835606707067
-0.0,2.950395585078
-0.0,4.478844719972
-0.0,2.1500138739840002
-0.0,3.1106347856639998
-0.0,2.777460778157
-0.0,3.573025842285
-0.0,2.3437614935339997
-0.0,0.221399867484
-0.0,0.061549090988
-0.0,0.065520000084
-0.0,0.053501604507
-0.0,0.053501604507
-0.0,0.053501604507
-0.0,0.250868021712
-0.0,0.7282169012269999
-0.0,3.972377331296
-0.0,4.0060855570289995
-0.0,6.4706575185699995
-0.0,7.797219242639999
-0.0,3.9599640692479996
-0.0,4.033242358111999
-0.0,3.9878605502639997
-0.0,5.823560664353
-0.0,4.59357433744
-0.0,4.553665032575999
-0.0,5.033227386132
-0.0,3.504594229092
-0.0,3.1739465135
-0.0,4.08631015587
-0.0,5.226917653759999
-0.0,4.801524296743
-0.0,0.249116150052
-0.0,0.10522326028199998
-0.0,0.066495715312
-0.0,0.04560085387
-0.0,0.04560085387
-0.0,0.12078063997999999
-0.0,0.3100099629
-0.0,0.29731567399799996
-0.0,6.8072973930180005
-0.0,4.812606082874999
-0.0,4.263234294249999
-0.0,3.8417345061249994
-0.0,3.591825692895
-0.0,2.42409780501
-0.0,3.090164171136
-0.0,4.056883321596
-0.0,3.056295330063
-0.0,1.7615391955
-0.0,5.675291736719999
-0.0,4.047620933978
-0.0,10.4749238304
-0.0,3.2779335033629997
-0.0,3.565854078
-0.0,1.789752938976
-0.0,0.309848797062
-0.0,0.0743985
-0.0,0.04870125
-0.0,0.0990225
-0.0,0.04626618749999999
-0.0,0.043831125
-0.0,0.2016444375
-0.0,0.1170045
-0.0,1.6186432499999999
-0.0,4.387881375
-0.0,3.8687574374999993
-0.0,2.016667125
-0.0,2.78860725
-0.0,2.801638125
-0.0,2.4620911875
-0.0,4.2755698125
-0.0,2.049411375
-0.0,2.937718125
-0.0,2.3737252499999997
-0.0,3.5611194375
-0.0,2.6846791874999996
-0.0,1.4217929999999999
-0.0,4.84592625
-0.0,3.46621275
-0.0,0.14418
-0.0,0.0603163098
-0.0,0.040831907700999995
-0.0,0.044500033008
-0.0,0.041086576564
-0.0,0.040050029508000004
-0.0,1.284634634593
-0.0,1.69700607487
-0.0,7.366363897752
-0.0,8.980191563603
-0.0,7.611909372002001
-0.0,1.9715123027039998
-0.0,1.761289855026
-0.0,2.2995972807080003
-0.0,3.075046090929
-0.0,3.763523261496
-0.0,2.575318769484
-0.0,2.606844093972
-0.0,3.164729757084
-0.0,3.698010819629
-0.0,13.388040432032
-0.0,5.594610283945
-0.0,1.661298819535
-0.0,2.968455999
-0.0,0.50174234004
-0.0,0.08026088093400001
-0.0,0.049096677708
-0.0,0.04118375589
-0.0,0.037919349292
-0.0,0.21766193876
-0.0,0.709029148815
-0.0,0.668184893496
-0.0,2.963115089816
-0.0,3.321324981177
-0.0,3.730037415679
-0.0,1.8330558091120002
-0.0,2.598903043156
-0.0,2.315482902822
-0.0,1.8735083398949999
-0.0,1.379094346434
-0.0,3.2979257065720002
-0.0,7.615608541954
-0.0,3.3579733940180003
-0.0,2.27557444811
-0.0,7.181433752457999
-0.0,2.833748816872
-0.0,3.369076720284
-0.0,8.994346044850001
-0.0,0.61176288927
-0.0,0.066809839491
-0.0,0.042225112175999995
-0.0,0.041416555949999996
-0.0,0.0402522351
-0.0,0.040002737775
-0.0,0.6310064580479999
-0.0,0.874793073189
-0.0,11.4394523971
-0.0,3.320948029334
-0.0,6.059398340015
-0.0,3.20202095601
-0.0,3.127920269808
-0.0,2.52076852098
-0.0,2.2378616509439997
-0.0,3.27983641632
-0.0,2.639349059202
-0.0,2.703465231505
-0.0,4.6889788250799995
-0.0,3.06326349091
-0.0,3.2615537941349997
-0.0,2.258412826592
-0.0,1.312568472867
-0.0,3.004238888694
-0.0,0.5353103736810001
-0.0,0.053374927254
-0.0,0.044112268057
-0.0,0.045671329506
-0.0,0.044387396548
-0.0,0.044112268057
-0.0,0.36210771006299997
-0.0,0.570370321256
-0.0,5.996410972725
-0.0,2.893313965007
-0.0,3.198547314809
-0.0,3.34579413315
-0.0,4.734053893464
-0.0,3.2045952917199996
-0.0,3.593120161344
-0.0,2.6597684787199998
-0.0,1.715179975488
-0.0,2.98482555345
-0.0,3.71879596777
-0.0,3.2027128406500003
-0.0,1.5849042272029998
-0.0,3.034015640913
-0.0,6.86127983504
-0.0,1.97619485784
-0.0,0.318178858792
-0.0,0.040867445424
-0.0,0.038824072768
-0.0,0.038824072768
-0.0,0.038824072768
-0.0,0.141413254656
-0.0,0.30026102313599995
-0.0,0.2990715328
-0.0,6.02010605772
-0.0,5.541234739425
-0.0,2.00278944653
-0.0,1.89808467936
-0.0,1.7640462416079998
-0.0,2.0020035325339998
-0.0,2.557341990214
-0.0,3.419126809354
-0.0,2.2562143354139996
-0.0,2.315323436636
-0.0,1.0349404403499998
-0.0,6.365312753264999
-0.0,4.6001874773800004
-0.0,1.3739618051040001
-0.0,1.9835706967289999
-0.0,3.0059492842019995
-0.0,0.25013255577599997
-0.0,0.03451611436
-0.0,0.03060288
-0.0,0.03060288
-0.0,0.029085257074
-0.0,0.027573668433999998
-0.0,0.129616456836
-0.0,0.29867904
-0.0,4.935007827764
-0.0,6.257705156325001
-0.0,1.509811480502
-0.0,2.03993856
-0.0,0.957701483447
-0.0,0.48636342742000005
-0.0,1.162622805634
-0.0,2.2445129089719997
-0.0,1.4326963199999998
-0.0,1.6288226809920001
-0.0,2.404674916956
-0.0,4.388811420875
-0.0,2.804904949784
-0.0,1.6858104785489998
-0.0,1.593847960848
-0.0,1.313802791399
-0.0,0.263318126281
-0.0,0.0009074708110000001
-0.0,0.05809027236000001
-0.0,0.010835019530000002
-0.0,0.101187548463
-0.0,0.046824280440000005
-0.0,0.18343354197
-0.0,0.19108482457200002
-0.0,6.796076252829
-0.0,1.3097929938419999
-0.0,1.282417118403
-0.0,1.609713615891
-0.0,0.892235017911
-0.0,0.9597915241310001
-0.0,1.712843576802
-0.0,1.4724275575799999
-0.0,1.615601553624
-0.0,1.389495651609
-0.0,1.1502541631560002
-0.0,2.8351755700740005
-0.0,1.6828333014000003
-0.0,2.3772579037560004
-0.0,2.754607940539
-0.0,1.9188819325830002
-0.0,0.27495455442600003
-0.0,0.0064543701060000005
-0.0,0.060814573819999995
-0.0,0.007001154501
-0.0,0.048255891354
-0.0,0.009662750427
-0.0,0.154279986216
-0.0,0.371119048265
-0.0,1.311593964555
-0.0,4.635959079924
-0.0,2.416462929283
-0.0,1.342283322675
-0.0,1.4860818288720001
-0.0,2.1939535168560003
-0.0,1.1987596573050001
-0.0,1.212978943496
-0.0,1.501747634475
-0.0,0.940764220605
-0.0,1.582434491755
-0.0,2.384761005567
-0.0,3.1499553659400004
-0.0,2.858247350985
-0.0,0.717233560542
-0.0,2.6811586500119997
-0.0,0.216590261177
-0.0,0.00040285121100000005
-0.0,0.055741453712999996
-0.0,0.000164429067
-0.0,0.156207612
-0.0,0.043373646932
-0.0,0.07021121106
-0.0,0.037944747484
-0.0,7.296975570360001
-0.0,4.573969884544
-0.0,2.1776985463200003
-0.0,1.088525893815
-0.0,1.288575783688
-0.0,1.9816990913799999
-0.0,1.980060294788
-0.0,1.348425220806
-0.0,1.6644332246340001
-0.0,2.5536930048000004
-0.0,5.918152857064
-0.0,3.1666434425600003
-0.0,1.3988528717200002
-0.0,2.2983949569149997
-0.0,2.507806327754
-0.0,0.723660541302
-0.0,0.11504279582700001
-0.0,0.046162700031
-0.0,0.011471403249
0.0,0.0
-0.0,0.052646536
0.0,0.0
-0.0,0.09238081746900001
-0.0,0.394100885355
-0.0,2.123018673316
-0.0,1.831611783352
-0.0,1.7429300862030002
-0.0,1.639546150782
-0.0,1.100451147588
-0.0,0.880721131212
-0.0,1.5401633450060002
-0.0,1.122731727106
-0.0,1.6752903704959998
-0.0,1.9012326700680002
-0.0,2.054677936536
-0.0,1.527791394348
-0.0,2.751266425725
-0.0,1.4835932410860002
-0.0,1.151152531948
-0.0,1.34240355039
-0.0,0.09292113603999999
-0.0,0.027121224956
-0.0,0.062926276
-0.0,0.011028657895
-0.0,0.04898313759
-0.0,0.009402510319000001
-0.0,0.11010773584900001
-0.0,0.203990428635
-0.0,2.6706441333779996
-0.0,5.7694320566410005
-0.0,1.170057801908
-0.0,1.934446450014
-0.0,2.112892120404
-0.0,4.302759649717999
-0.0,3.143704024584
-0.0,1.77895232991
-0.0,5.554618337175
-0.0,1.6522121729700001
-0.0,2.048084698752
-0.0,1.66172066365
-0.0,1.25002384745
-0.0,1.6468468894800001
-0.0,1.538991248488
-0.0,3.2112272088
-0.0,0.4649920587
-0.0,0.061158301
0.0,0.0
-0.0,0.055042471
0.0,0.0
-0.0,0.0009357220070000001
-0.0,0.15512803062
-0.0,0.15347675624
-0.0,3.5653760408879998
-0.0,1.9423264985600002
-0.0,4.203312211456001
-0.0,1.532015435875
-0.0,1.129691671872
-0.0,2.566786369736
-0.0,1.189954005666
-0.0,2.7704588060239996
-0.0,1.372820382547
-0.0,1.4640196388220001
-0.0,1.6484455501879998
-0.0,2.8766846792939997
-0.0,0.914157596416
-0.0,1.515092934932
-0.0,1.442559191033
-0.0,0.9148670246589999
-0.0,0.12137170635399999
-0.0,0.00079837728
-0.0,0.039174377393
-0.0,0.001023918867
-0.0,0.029927172673999997
-0.0,0.005999805326
-0.0,0.069231286606
-0.0,0.08608503066999999
-0.0,0.805560675733
-0.0,1.7152577146159997
-0.0,0.748766126052
-0.0,1.1062874606939999
-0.0,0.8066085459079999
-0.0,2.154061820304
-0.0,1.112923962587
-0.0,0.803321235543
-0.0,1.361951801952
-0.0,0.8630059208159999
-0.0,1.1032137081239999
-0.0,1.310664050957
-0.0,1.4021500980000001
-0.0,0.625157358892
-0.0,0.970411611664
-0.0,1.133935250784
-0.0,0.063910101264
-0.0,0.008119493743
-0.0,0.031548658205999995
-0.0,0.0076038480959999995
-0.0,0.000277063288
-0.0,0.034632911
-0.0,0.057733062637
-0.0,0.073113924
-0.0,1.298101163658
-0.0,1.000600606902
-0.0,0.9518663375680001
-0.0,0.871902792554
-0.0,0.269405572013
-0.0,0.581909878586
-0.0,2.149695593448
-0.0,1.687904183407
-0.0,1.143903897942
-0.0,1.9048005050099999
-0.0,0.60567189437
-0.0,1.205179134285
-0.0,0.50868820044
-0.0,0.9949034954560001
-0.0,0.7544587408780001
-0.0,1.1310724151090001
-0.0,0.15079746824999998
-0.0,0.0296674695
-0.0,0.005215228972
0.0,0.0
-0.0,0.031228916
-0.0,0.08378718162799999
-0.0,0.239746117415
-0.0,0.322143617
-0.0,0.94764143579
-0.0,0.954199522269
-0.0,0.8878901243870001
-0.0,1.312351807958
-0.0,0.8479951811939999
-0.0,0.9530579167759999
-0.0,0.6505087280249999
-0.0,0.8726521345659999
-0.0,0.46780915418999997
-0.0,0.950030447813
-0.0,0.9672896470049999
-0.0,1.140944967584
-0.0,0.5808855873359999
-0.0,1.0592223502759999
-0.0,0.8636963860219999
-0.0,1.043200180802
-0.0,0.09738737365500001
-0.0,0.003080520708
-0.0,0.021115810295999998
-0.0,0.004031716004
-0.0,0.020110295996
-0.0,0.004828402400000001
-0.0,0.078712615332
-0.0,0.199102793044
-0.0,0.88687130048
-0.0,0.886644357144
-0.0,1.380324345444
-0.0,0.66364579273
-0.0,0.427784381634
-0.0,1.022242788234
-0.0,0.86596189412
-0.0,0.6644171445860001
-0.0,0.773215536509
-0.0,0.80229941379
-0.0,1.1237623590599999
-0.0,1.014554767573
-0.0,1.07324520966
-0.0,0.974195352012
-0.0,0.56511137769
-0.0,0.498204209558
-0.0,0.055874272152
0.0,0.0
-0.0,0.029390995564
-0.0,0.005646799389999999
0.0,0.0
-0.0,0.03381317
-0.0,0.08023865241
-0.0,0.126711177645
-0.0,3.82185853378
-0.0,1.505556394014
-0.0,0.74577151512
-0.0,1.2516753513
-0.0,0.674593321292
-0.0,0.769978799958
-0.0,0.7698009264700001
-0.0,0.774486238746
-0.0,0.809269699276
-0.0,1.240944799623
-0.0,0.6339528364900001
-0.0,1.2033313307640001
-0.0,1.059966441434
-0.0,0.851528822081
-0.0,0.9500765791000001
-0.0,0.685872224212
-0.0,0.036871056859999994
-0.0,0.047402532726
-0.0,0.007694097647
-0.0,0.001290028348
-0.0,0.044333706746
0.0,0.0
-0.0,0.076802759147
-0.0,0.17213064645
-0.0,2.3115945754080003
-0.0,4.059522884872001
-0.0,1.6109168780970002
-0.0,1.7605742110729998
-0.0,1.042435041686
-0.0,1.00981576521
-0.0,0.6883943875290001
-0.0,1.29919275182
-0.0,3.19031621044
-0.0,1.346447045905
-0.0,1.439142798624
-0.0,1.004202929142
-0.0,2.007119855436
-0.0,0.7895193883489999
-0.0,1.280781819831
-0.0,1.8537947889600002
-0.0,0.038560629624999995
-0.0,0.029252472651000002
-0.0,0.005352536706000001
-0.0,0.027243450300000003
-0.0,0.005448690060000001
-0.0,0.02600511165
-0.0,0.09230721984000001
-0.0,0.056635782375
-0.0,2.726170486857
-0.0,1.5122518750349998
-0.0,0.701290116792
-0.0,1.38239385672
-0.0,1.2272664456
-0.0,0.6715117144320001
-0.0,0.692234219088
-0.0,0.659017605888
-0.0,1.73902081923
-0.0,0.810212927577
-0.0,0.9117494125319999
-0.0,1.980037942245
-0.0,0.90934849242
-0.0,0.53299552365
-0.0,0.7165697588640001
-0.0,1.77290759217
-0.0,0.149390260998
-0.0,0.003881431535
0.0,0.0
-0.0,0.022231579
0.0,0.0
-0.0,0.047938358726999995
-0.0,0.10270989498000001
-0.0,0.12443823017
-0.0,1.2273094787980001
-0.0,0.72248590728
-0.0,1.434082382792
-0.0,0.481447074824
-0.0,0.702183422717
-0.0,0.41508378298799997
-0.0,0.380038730904
-0.0,1.1637503999999999
-0.0,0.98444464867
-0.0,0.40019268063200003
-0.0,0.356655159885
-0.0,1.0658485760160001
-0.0,1.232952237064
-0.0,0.38511966530700004
-0.0,0.62362105523
-0.0,0.483551994525
-0.0,0.020801683975
-0.0,0.021111634161
