demand_electricity,pv,import,export_pv
-4.688139890098682,4.688139890098682,0.0,2.9296925909013165
-3.4698065567572485,2.5252148075000003,0.9445917492572482,0.0
-2.0821398900952772,0.2163267085,1.8658131815952772,0.0
-1.9341398900942295,0.0,1.9341398900942295,0.0
-3.113139890094317,0.0,3.113139890094317,0.0
-3.3721398900925124,0.0,3.3721398900925124,0.0
-6.286806556759984,0.0,6.286806556759984,0.0
-5.620806556762545,0.0,5.620806556762545,0.0
-4.066806556766096,0.0,4.066806556766096,0.0
-4.011806556754891,0.0,4.011806556754891,0.0
-3.8651398900983622,0.0,3.8651398900983622,0.0
-2.9544732234280673,0.0,2.9544732234280673,0.0
-1.5861398900924542,0.0,1.5861398900924542,0.0
-1.6018065567586746,0.0,1.6018065567586746,0.0
-1.6221398900961503,0.0,1.6221398900961503,0.0
-1.6468065567642043,0.0,1.6468065567642043,0.0
-1.5211398900937638,0.0,1.5211398900937638,0.0
-1.8514732234252733,0.0,1.8514732234252733,0.0
-2.381473223431385,0.0,2.381473223431385,0.0
-2.4838065567637386,0.8145181695,1.6692883872637387,0.0
-3.572139890089602,2.31273420875,1.2594056813396022,0.0
-3.5661398900992936,3.247042568,0.31909732209929365,0.0
-3.1281398900973727,3.1281398900973727,0.0,0.1708717629026273
-5.219473223427485,5.219473223427485,0.0,4.900920540822515
-3.9631398900892236,3.9631398900892236,0.0,3.6751815051607766
-2.860806556760508,1.9493501562499997,0.9114564005105084,0.0
-2.212139890096296,0.46679216674999996,1.745347723346296,0.0
-2.14247322342635,0.0,2.14247322342635,0.0
-3.849806556761905,0.0,3.849806556761905,0.0
-4.54647322342862,0.0,4.54647322342862,0.0
-6.625473223430163,0.0,6.625473223430163,0.0
-4.207139890095277,0.0,4.207139890095277,0.0
-3.811139890087361,0.0,3.811139890087361,0.0
-3.036473223430221,0.0,3.036473223430221,0.0
-2.901806556761585,0.0,2.901806556761585,0.0
-2.7531398901010107,0.0,2.7531398901010107,0.0
-1.4518065567535814,0.0,1.4518065567535814,0.0
-1.5428065567684826,0.0,1.5428065567684826,0.0
-1.507473223424313,0.0,1.507473223424313,0.0
-1.4781398900959175,0.0,1.4781398900959175,0.0
-1.4928065567619342,0.0,1.4928065567619342,0.0
-1.5874732234224211,0.0,1.5874732234224211,0.0
-1.8571398900967324,0.0,1.8571398900967324,0.0
-2.1028065567625163,0.76604598875,1.3367605680125163,0.0
-2.6744732234292314,1.4674869965000001,1.2069862269292313,0.0
-2.4261398900925997,2.4261398900925997,0.0,1.5554915521573998
-3.9421398900922213,3.7548672735000004,0.18727261659222094,0.0
-4.924473223429231,4.924473223429231,0.0,4.0698409445707675
-3.4808065567594895,3.1179847475,0.3628218092594895,0.0
-2.4644732234337425,1.9235605059999998,0.5409127174337427,0.0
-2.655806556755124,0.4869355347499999,2.168871022005124,0.0
-3.646139890093764,0.0,3.646139890093764,0.0
-3.588473223429901,0.0,3.588473223429901,0.0
-6.023806556760974,0.0,6.023806556760974,0.0
-7.300139890092396,0.0,7.300139890092396,0.0
-3.6458065567640006,0.0,3.6458065567640006,0.0
-3.9644732234301046,0.0,3.9644732234301046,0.0
-4.333473223425244,0.0,4.333473223425244,0.0
-2.776806556765223,0.0,2.776806556765223,0.0
-2.3284732234242256,0.0,2.3284732234242256,0.0
