demand_electricity,pv,import,export_pv
-0.0,0.0,0.7671707758207049,0.0
-0.0,0.0,0.8000279780193523,0.0
-0.0,0.0,0.8156279780196201,0.0
-0.0,0.0,0.48276131135207834,0.0
-0.0,0.0,0.2964265791165599,0.0
-0.0,0.0,0.25538518021836354,0.0
-0.0,0.0,0.30731991245073004,0.0
-0.0,0.0,0.29096131135302133,0.0
-0.0,0.0,0.3939041091540275,0.0
-0.0,0.0,0.5907977703266443,0.0
-0.0,0.0,0.5936919344558411,0.0
-0.0,0.0,0.19576982633751736,0.0
-0.0,0.0,0.3063202570819152,0.0
-0.0,0.0,0.7783413926482081,0.0
