demand_heat,district_heating_industry
-0.481,0.481
-1.274,1.274
-3.27,3.27
-2.851,2.851
-62.438,62.438
-42.303,42.303
-37.474,37.474
-33.769,33.769
-32.945,32.945
-23.245,23.245
-29.632,29.632
-38.902,38.902
-28.033,28.033
-15.484,15.484
-41.285,41.285
-28.463,28.463
-76.2,76.2
-24.697,24.697
-31.344,31.344
-16.416,16.416
-2.842,2.842
-0.668,0.668
-0.481,0.481
-0.978,0.978
-0.481,0.481
-0.481,0.481
-2.343,2.343
-1.284,1.284
-16.828,16.828
-45.618,45.618
-40.221,40.221
-18.107,18.107
-25.038,25.038
-25.155,25.155
-23.159,23.159
-40.217,40.217
-18.401,18.401
-25.23,25.23
-18.034,18.034
-26.053,26.053
-19.641,19.641
-11.702,11.702
-43.51,43.51
-31.122,31.122
-1.424,1.424
-0.675,0.675
-0.481,0.481
-0.498,0.498
-0.484,0.484
-0.498,0.498
-15.133,15.133
-15.826,15.826
-54.958,54.958
-64.837,64.837
-54.958,54.958
-15.216,15.216
-14.079,14.079
-18.382,18.382
-25.491,25.491
-30.084,30.084
-20.586,20.586
-20.838,20.838
-23.611,23.611
-28.541,28.541
-103.328,103.328
-48.161,48.161
-15.493,15.493
-30.2,30.2
-5.615,5.615
-0.922,0.922
-0.564,0.564
-0.498,0.498
-0.484,0.484
-2.632,2.632
-8.145,8.145
-6.978,6.978
-25.214,25.214
-26.313,26.313
-29.551,29.551
-15.598,15.598
-23.884,23.884
-22.166,22.166
-17.935,17.935
-13.202,13.202
-28.063,28.063
-62.489,62.489
-24.887,24.887
-16.865,16.865
-54.998,54.998
-23.252,23.252
-32.252,32.252
-89.846,89.846
-6.693,6.693
-0.723,0.723
-0.481,0.481
-0.498,0.498
-0.484,0.484
-0.481,0.481
-7.188,7.188
-7.889,7.889
-91.7,91.7
-23.959,23.959
-45.223,45.223
-26.655,26.655
-28.208,28.208
-23.721,23.721
-22.016,22.016
-30.864,30.864
-23.802,23.802
-23.405,23.405
-36.245,36.245
-22.862,22.862
-26.145,26.145
-19.552,19.552
-12.913,12.913
-30.963,30.963
-5.793,5.793
-0.582,0.582
-0.481,0.481
-0.498,0.498
-0.484,0.484
-0.481,0.481
-3.751,3.751
-5.627,5.627
-51.763,51.763
-23.977,23.977
-25.487,25.487
-28.882,28.882
-44.581,44.581
-31.615,31.615
-35.448,35.448
-26.24,26.24
-16.152,16.152
-25.766,25.766
-28.535,28.535
-24.575,24.575
-12.629,12.629
-25.143,25.143
-61.804,61.804
-18.61,18.61
-3.139,3.139
-0.481,0.481
-0.481,0.481
-0.481,0.481
-0.481,0.481
-1.752,1.752
-3.534,3.534
-3.2,3.2
-54.504,54.504
-46.585,46.585
-17.461,17.461
-17.872,17.872
-17.302,17.302
-21.421,21.421
-28.666,28.666
-38.326,38.326
-24.141,24.141
-22.709,22.709
-9.37,9.37
-53.513,53.513
-40.106,40.106
-13.476,13.476
-20.301,20.301
-32.163,32.163
-2.944,2.944
-0.52,0.52
-0.483,0.483
-0.483,0.483
-0.482,0.482
-0.481,0.481
-2.148,2.148
-4.714,4.714
-74.348,74.348
-94.275,94.275
-21.757,21.757
-32.196,32.196
-15.871,15.871
-8.06,8.06
-20.281,20.281
-37.196,37.196
-22.612,22.612
-23.472,23.472
-30.654,30.654
-53.875,53.875
-35.756,35.756
-23.281,23.281
-22.968,22.968
-19.793,19.793
-3.967,3.967
-0.013,0.013
-0.87,0.87
-0.17,0.17
-1.667,1.667
-0.812,0.812
-3.181,3.181
-3.148,3.148
-111.961,111.961
-21.578,21.578
-21.127,21.127
-26.519,26.519
-14.699,14.699
-15.059,15.059
-28.218,28.218
-25.534,25.534
-26.616,26.616
-21.801,21.801
-17.227,17.227
-35.929,35.929
-20.536,20.536
-30.126,30.126
-37.817,37.817
-27.489,27.489
-4.314,4.314
-0.097,0.097
-1.001,1.001
-0.121,0.121
-0.834,0.834
-0.167,0.167
-2.424,2.424
-5.345,5.345
-17.437,17.437
-55.257,55.257
-29.831,29.831
-17.845,17.845
-20.547,20.547
-32.972,32.972
-17.265,17.265
-16.771,16.771
-19.965,19.965
-12.507,12.507
-19.535,19.535
-27.477,27.477
-37.545,37.545
-37.999,37.999
-10.779,10.779
-40.294,40.294
-3.403,3.403
-0.007,0.007
-1.017,1.017
-0.003,0.003
-3.0,3.0
-0.833,0.833
-1.22,1.22
-0.602,0.602
-98.617,98.617
-57.553,57.553
-28.38,28.38
-15.277,15.277
-18.808,18.808
-30.13,30.13
-31.414,31.414
-21.393,21.393
-24.294,24.294
-35.84,35.84
-77.126,77.126
-39.845,39.845
-18.23,18.23
-32.257,32.257
-38.129,38.129
-11.481,11.481
-1.999,1.999
-0.833,0.833
-0.207,0.207
0.0,0.0
-1.0,1.0
0.0,0.0
-1.667,1.667
-6.465,6.465
-27.364,27.364
-23.608,23.608
-23.297,23.297
-22.758,22.758
-15.886,15.886
-12.714,12.714
-24.167,24.167
-17.617,17.617
-25.192,25.192
-27.446,27.446
-27.464,27.464
-19.692,19.692
-36.775,36.775
-21.417,21.417
-18.884,18.884
-23.07,23.07
-1.765,1.765
-0.431,0.431
-1.0,1.0
-0.185,0.185
-0.87,0.87
-0.167,0.167
-1.847,1.847
-2.933,2.933
-33.599,33.599
-67.001,67.001
-13.588,13.588
-24.337,24.337
-26.582,26.582
-56.486,56.486
-43.146,43.146
-25.578,25.578
-79.865,79.865
-21.69,21.69
-24.736,24.736
-18.583,18.583
-13.979,13.979
-19.89,19.89
-21.122,21.122
-48.48,48.48
-7.02,7.02
-1.0,1.0
0.0,0.0
-1.0,1.0
0.0,0.0
-0.017,0.017
-2.67,2.67
-2.39,2.39
-46.638,46.638
-24.43,24.43
-52.868,52.868
-20.875,20.875
-17.592,17.592
-39.971,39.971
-20.481,20.481
-47.684,47.684
-22.447,22.447
-21.762,21.762
-21.563,21.563
-34.842,34.842
-11.498,11.498
-21.542,21.542
-21.443,21.443
-14.959,14.959
-2.089,2.089
-0.02,0.02
-1.033,1.033
-0.027,0.027
-0.833,0.833
-0.167,0.167
-1.927,1.927
-2.27,2.27
-19.219,19.219
-37.364,37.364
-17.052,17.052
-25.194,25.194
-19.244,19.244
-53.961,53.961
-29.347,29.347
-21.183,21.183
-34.118,34.118
-21.619,21.619
-25.124,25.124
-27.361,27.361
-28.1,28.1
-13.618,13.618
-23.152,23.152
-28.406,28.406
-1.601,1.601
-0.211,0.211
-0.863,0.863
-0.208,0.208
-0.008,0.008
-1.0,1.0
-1.667,1.667
-2.0,2.0
-35.509,35.509
-27.371,27.371
-24.736,24.736
-22.658,22.658
-7.001,7.001
-15.122,15.122
-58.804,58.804
-48.737,48.737
-31.291,31.291
-52.105,52.105
-14.99,14.99
-26.099,26.099
-11.016,11.016
-23.504,23.504
-19.606,19.606
-29.393,29.393
-4.125,4.125
-0.9,0.9
-0.167,0.167
0.0,0.0
-1.0,1.0
-2.683,2.683
-7.273,7.273
-8.44,8.44
-20.23,20.23
-18.333,18.333
-17.059,17.059
-30.257,30.257
-19.551,19.551
-23.884,23.884
-17.043,17.043
-21.869,21.869
-11.235,11.235
-20.281,20.281
-17.985,17.985
-19.342,19.342
-10.463,10.463
-22.612,22.612
-19.913,19.913
-26.143,26.143
-2.673,2.673
-0.116,0.116
-0.833,0.833
-0.167,0.167
-0.833,0.833
-0.2,0.2
-2.964,2.964
-6.109,6.109
-22.264,22.264
-19.852,19.852
-31.764,31.764
-17.735,17.735
-11.813,11.813
-29.202,29.202
-26.57,26.57
-19.658,19.658
-22.877,22.877
-22.155,22.155
-25.86,25.86
-21.551,21.551
-24.03,24.03
-26.034,26.034
-18.006,18.006
-17.197,17.197
-2.104,2.104
0.0,0.0
-0.833,0.833
-0.167,0.167
0.0,0.0
-1.0,1.0
-2.373,2.373
-3.315,3.315
-83.86,83.86
-28.447,28.447
-14.92,14.92
-28.38,28.38
-16.388,16.388
-19.398,19.398
-20.945,20.945
-20.262,20.262
-21.172,21.172
-31.263,31.263
-14.374,14.374
-24.074,24.074
-23.258,23.258
-19.973,19.973
-25.85,25.85
-19.439,19.439
-1.045,1.045
-0.986,0.986
-0.167,0.167
-0.028,0.028
-1.006,1.006
0.0,0.0
-1.667,1.667
-3.305,3.305
-38.466,38.466
-57.902,57.902
-25.131,25.131
-30.307,30.307
-19.274,19.274
-19.389,19.389
-14.319,14.319
-25.943,25.943
-63.706,63.706
-24.895,24.895
-23.948,23.948
-15.666,15.666
-32.322,32.322
-13.591,13.591
-26.641,26.641
-38.56,38.56
-0.875,0.875
-0.873,0.873
-0.167,0.167
-0.85,0.85
-0.17,0.17
-0.85,0.85
-2.88,2.88
-1.555,1.555
-60.363,60.363
-31.455,31.455
-15.528,15.528
-32.72,32.72
-31.2,31.2
-17.728,17.728
-19.798,19.798
-18.848,18.848
-44.21,44.21
-19.177,19.177
-20.188,20.188
-41.185,41.185
-20.806,20.806
-14.634,14.634
-20.494,20.494
-52.91,52.91
-4.661,4.661
-0.167,0.167
0.0,0.0
-1.0,1.0
0.0,0.0
-2.259,2.259
-4.62,4.62
-5.354,5.354
-48.581,48.581
-26.48,26.48
-59.131,59.131
-21.656,21.656
-33.089,33.089
-20.538,20.538
-18.804,18.804
-60.612,60.612
-46.39,46.39
-16.501,16.501
-12.605,12.605
-31.962,31.962
-36.973,36.973
-13.611,13.611
-24.685,24.685
-20.805,20.805
-0.895,0.895
-0.873,0.873
-0.167,0.167
-0.833,0.833
-0.167,0.167
0.0,0.0
-2.667,2.667
-9.501,9.501
-9.31,9.31
-74.308,74.308
-30.533,30.533
-29.108,29.108
-24.776,24.776
-15.787,15.787
-16.675,16.675
-15.804,15.804
-19.971,19.971
-8.492,8.492
-21.149,21.149
-16.593,16.593
-17.497,17.497
-26.627,26.627
-15.698,15.698
-12.63,12.63
-1.551,1.551
-0.007,0.007
-0.833,0.833
-0.167,0.167
-0.02,0.02
-1.0,1.0
0.0,0.0
-11.542,11.542
-28.413,28.413
-30.832,30.832
-32.023,32.023
-22.203,22.203
-41.903,41.903
-26.299,26.299
-36.277,36.277
-9.574,9.574
-34.063,34.063
-44.301,44.301
-16.387,16.387
-14.798,14.798
-25.059,25.059
-19.964,19.964
-19.107,19.107
-12.13,12.13
-2.175,2.175
-0.311,0.311
-1.062,1.062
0.0,0.0
-0.833,0.833
-7.265,7.265
-18.028,18.028
-20.035,20.035
-18.448,18.448
-23.513,23.513
-13.518,13.518
-23.282,23.282
-35.947,35.947
-20.207,20.207
-15.707,15.707
-14.813,14.813
-37.447,37.447
-16.876,16.876
-28.121,28.121
-13.71,13.71
-19.149,19.149
-26.727,26.727
-15.845,15.845
-23.284,23.284
-2.91,2.91
-0.928,0.928
-0.174,0.174
0.0,0.0
-1.0,1.0
0.0,0.0
-1.833,1.833
-2.017,2.017
-26.568,26.568
-22.552,22.552
-27.305,27.305
-42.809,42.809
-14.876,14.876
-19.574,19.574
-18.107,18.107
-25.074,25.074
-15.299,15.299
-18.779,18.779
-27.243,27.243
-10.225,10.225
-25.884,25.884
-8.822,8.822
-16.311,16.311
-43.338,43.338
-9.045,9.045
-0.036,0.036
-0.007,0.007
-1.0,1.0
0.0,0.0
-6.544,6.544
-8.063,8.063
-8.613,8.613
-23.945,23.945
-17.36,17.36
-18.299,18.299
-45.554,45.554
-16.042,16.042
-27.321,27.321
-37.875,37.875
-19.352,19.352
-36.899,36.899
-18.258,18.258
-19.62,19.62
-19.435,19.435
-13.42,13.42
-30.767,30.767
-17.394,17.394
-10.313,10.313
-1.22,1.22
0.0,0.0
-1.0,1.0
0.0,0.0
0.0,0.0
-1.2,1.2
-0.512,0.512
-0.486,0.486
-35.921,35.921
-13.804,13.804
-17.305,17.305
-17.131,17.131
-18.33,18.33
-36.02,36.02
-12.442,12.442
-21.738,21.738
-14.882,14.882
-10.327,10.327
-15.18,15.18
-15.695,15.695
-16.193,16.193
-12.214,12.214
-10.754,10.754
-20.945,20.945
-2.612,2.612
-1.147,1.147
-0.36,0.36
-0.04,0.04
-1.0,1.0
0.0,0.0
-2.099,2.099
-2.061,2.061
-61.419,61.419
-19.38,19.38
-43.747,43.747
-9.677,9.677
-19.648,19.648
-25.667,25.667
-10.844,10.844
-25.183,25.183
-17.565,17.565
-7.168,7.168
-13.247,13.247
-33.173,33.173
-15.269,15.269
-24.625,24.625
-19.992,19.992
-7.626,7.626
-0.895,0.895
-1.037,1.037
-0.023,0.023
-0.04,0.04
-1.0,1.0
-0.077,0.077
-1.017,1.017
-2.351,2.351
-25.04,25.04
-19.376,19.376
-10.963,10.963
-25.486,25.486
-19.571,19.571
-25.926,25.926
-11.619,11.619
-11.726,11.726
-13.507,13.507
-21.321,21.321
-12.585,12.585
-23.776,23.776
-16.043,16.043
-11.107,11.107
-13.563,13.563
-15.066,15.066
-2.06,2.06
-0.533,0.533
-1.021,1.021
-1.747,1.747
-0.333,0.333
-0.343,0.343
-3.491,3.491
-1.157,1.157
-50.674,50.674
-7.705,7.705
-48.835,48.835
-20.174,20.174
-21.449,21.449
-27.067,27.067
-15.665,15.665
-21.829,21.829
-28.057,28.057
-16.494,16.494
-30.526,30.526
-20.132,20.132
-13.744,13.744
-12.005,12.005
-9.746,9.746
-6.759,6.759
-0.851,0.851
-1.169,1.169
-0.04,0.04
-0.833,0.833
-0.167,0.167
0.0,0.0
-3.019,3.019
-2.942,2.942
-33.391,33.391
-19.387,19.387
-24.425,24.425
-5.643,5.643
-43.693,43.693
-25.042,25.042
-8.378,8.378
-13.459,13.459
-11.903,11.903
-14.289,14.289
-20.6,20.6
-70.942,70.942
-30.401,30.401
-10.159,10.159
-57.245,57.245
-4.528,4.528
-1.531,1.531
-0.663,0.663
-0.027,0.027
-0.833,0.833
-0.167,0.167
-0.187,0.187
-1.197,1.197
-3.454,3.454
-0.9,0.9
-38.864,38.864
-68.267,68.267
-15.799,15.799
-13.346,13.346
-28.404,28.404
-6.05,6.05
-23.23,23.23
-9.973,9.973
-53.749,53.749
-33.522,33.522
-25.097,25.097
-8.721,8.721
-12.212,12.212
-10.093,10.093
-12.234,12.234
-0.955,0.955
-0.907,0.907
-0.181,0.181
-0.017,0.017
-0.837,0.837
-1.167,1.167
0.0,0.0
-14.554,14.554
-44.475,44.475
-25.296,25.296
-13.989,13.989
-15.302,15.302
-12.567,12.567
-15.359,15.359
-11.043,11.043
-41.332,41.332
-36.344,36.344
-14.304,14.304
-4.748,4.748
-28.297,28.297
-23.793,23.793
-20.332,20.332
-12.922,12.922
-25.595,25.595
-3.289,3.289
-1.0,1.0
-0.961,0.961
-0.167,0.167
0.0,0.0
-1.0,1.0
-2.522,2.522
-3.519,3.519
-22.029,22.029
-28.328,28.328
-13.926,13.926
-15.963,15.963
-20.006,20.006
-35.915,35.915
-13.94,13.94
-13.883,13.883
-18.714,18.714
-7.901,7.901
-9.906,9.906
-19.072,19.072
-16.493,16.493
-17.277,17.277
-16.255,16.255
-32.635,32.635
-3.81,3.81
-1.371,1.371
-0.063,0.063
-0.833,0.833
-0.167,0.167
-0.017,0.017
-1.976,1.976
-0.865,0.865
-60.549,60.549
-21.464,21.464
-15.554,15.554
-32.715,32.715
-16.369,16.369
-20.623,20.623
-19.568,19.568
-36.786,36.786
-31.88,31.88
-21.682,21.682
-15.75,15.75
-26.369,26.369
-18.138,18.138
-45.036,45.036
-25.306,25.306
-11.243,11.243
-1.426,1.426
-0.043,0.043
-2.033,2.033
-0.007,0.007
-1.0,1.0
0.0,0.0
-2.471,2.471
-2.697,2.697
-66.926,66.926
-21.197,21.197
-21.015,21.015
-13.412,13.412
-43.066,43.066
-18.932,18.932
-11.806,11.806
-12.079,12.079
-21.24,21.24
-10.494,10.494
-25.832,25.832
-23.12,23.12
-24.841,24.841
-17.823,17.823
-22.818,22.818
-13.126,13.126
-3.063,3.063
-0.4,0.4
-0.833,0.833
-0.469,0.469
-0.833,0.833
-0.167,0.167
-1.667,1.667
-5.76,5.76
-54.222,54.222
-56.007,56.007
-96.955,96.955
-26.342,26.342
-20.952,20.952
-17.269,17.269
-29.735,29.735
-33.805,33.805
-9.903,9.903
-18.257,18.257
-11.926,11.926
-24.216,24.216
-34.818,34.818
-19.464,19.464
-18.766,18.766
-22.22,22.22
-3.575,3.575
-1.484,1.484
-0.035,0.035
-1.0,1.0
-0.833,0.833
-1.05,1.05
-2.17,2.17
-4.701,4.701
-40.071,40.071
-20.366,20.366
-25.29,25.29
-47.874,47.874
-21.282,21.282
-15.737,15.737
-25.608,25.608
-16.384,16.384
-19.283,19.283
-73.86,73.86
-20.185,20.185
-17.261,17.261
-9.956,9.956
-37.604,37.604
-22.237,22.237
-25.992,25.992
-1.696,1.696
-0.17,0.17
0.0,0.0
-1.082,1.082
-0.004,0.004
-1.565,1.565
-3.77,3.77
-3.123,3.123
-31.625,31.625
-44.299,44.299
-35.82,35.82
-16.485,16.485
-12.721,12.721
-9.592,9.592
-31.032,31.032
-18.785,18.785
-32.627,32.627
-5.485,5.485
-26.348,26.348
-15.9,15.9
-13.938,13.938
-32.825,32.825
-17.429,17.429
-12.566,12.566
-1.809,1.809
-1.312,1.312
-0.403,0.403
-1.44,1.44
-0.356,0.356
-1.271,1.271
-0.916,0.916
-1.609,1.609
-30.933,30.933
-19.49,19.49
-11.972,11.972
-39.142,39.142
-20.178,20.178
-45.711,45.711
-19.376,19.376
-9.77,9.77
-14.036,14.036
-5.629,5.629
-7.246,7.246
-11.488,11.488
-48.749,48.749
-15.578,15.578
-18.806,18.806
-17.32,17.32
-1.931,1.931
-0.833,0.833
-0.167,0.167
-0.833,0.833
-0.167,0.167
0.0,0.0
-1.0,1.0
-8.067,8.067
-18.767,18.767
-64.483,64.483
-14.968,14.968
-43.972,43.972
-16.958,16.958
-22.48,22.48
-44.093,44.093
-21.626,21.626
-14.805,14.805
-7.636,7.636
-17.133,17.133
-14.542,14.542
-14.557,14.557
-23.417,23.417
-41.718,41.718
-14.448,14.448
-1.485,1.485
-0.269,0.269
-0.833,0.833
-0.167,0.167
-0.833,0.833
-0.907,0.907
-1.998,1.998
-2.778,2.778
-40.404,40.404
-25.688,25.688
-10.038,10.038
-19.444,19.444
-14.751,14.751
-11.68,11.68
-24.114,24.114
-13.848,13.848
-6.306,6.306
-5.077,5.077
-14.969,14.969
-9.877,9.877
-22.315,22.315
-8.447,8.447
-14.815,14.815
-10.24,10.24
-1.786,1.786
-0.027,0.027
-1.053,1.053
-0.167,0.167
-0.063,0.063
-1.054,1.054
-0.051,0.051
-0.884,0.884
-14.651,14.651
-13.976,13.976
-22.675,22.675
-15.312,15.312
-13.727,13.727
-9.502,9.502
-17.52,17.52
-12.236,12.236
-44.013,44.013
-68.933,68.933
-5.841,5.841
-3.979,3.979
-28.689,28.689
-14.216,14.216
-11.863,11.863
-18.329,18.329
-2.078,2.078
-0.853,0.853
-1.017,1.017
-0.187,0.187
-7.658,7.658
-7.609,7.609
-9.109,9.109
-9.875,9.875
-16.475,16.475
-33.566,33.566
-15.549,15.549
-29.838,29.838
-73.577,73.577
-13.623,13.623
-17.066,17.066
-5.097,5.097
-6.223,6.223
-15.315,15.315
-12.401,12.401
-8.963,8.963
-4.578,4.578
-9.249,9.249
-8.808,8.808
-11.63,11.63
-2.07,2.07
-0.037,0.037
-0.853,0.853
-0.207,0.207
-0.02,0.02
-1.003,1.003
-0.97,0.97
-2.389,2.389
-27.631,27.631
-63.634,63.634
-21.828,21.828
-22.103,22.103
-8.436,8.436
-46.302,46.302
-8.516,8.516
-16.048,16.048
-18.272,18.272
-5.467,5.467
-7.632,7.632
-12.248,12.248
-7.693,7.693
-34.953,34.953
-3.399,3.399
-10.22,10.22
-1.477,1.477
-1.033,1.033
0.0,0.0
-0.833,0.833
-0.167,0.167
-0.61,0.61
-2.513,2.513
-1.817,1.817
-26.429,26.429
-19.306,19.306
-11.335,11.335
-21.741,21.741
-9.322,9.322
-14.758,14.758
-8.555,8.555
-10.422,10.422
-15.695,15.695
-15.603,15.603
-16.275,16.275
-12.779,12.779
-10.142,10.142
-15.455,15.455
-5.131,5.131
-13.973,13.973
-3.426,3.426
-0.167,0.167
-0.173,0.173
-1.035,1.035
-0.542,0.542
-1.3,1.3
-2.293,2.293
-1.467,1.467
-15.511,15.511
-30.814,30.814
-11.558,11.558
-10.145,10.145
-7.551,7.551
-6.454,6.454
-5.379,5.379
-10.278,10.278
-10.068,10.068
-9.356,9.356
-13.587,13.587
-20.238,20.238
-7.55,7.55
-46.983,46.983
-7.385,7.385
-38.41,38.41
-7.597,7.597
-0.907,0.907
-0.471,0.471
0.0,0.0
-1.0,1.0
0.0,0.0
-0.2,0.2
-14.224,14.224
-29.641,29.641
-11.12,11.12
-16.888,16.888
-13.933,13.933
-15.95,15.95
-6.096,6.096
-16.162,16.162
-15.709,15.709
-11.394,11.394
-4.357,4.357
-14.661,14.661
-5.434,5.434
-8.064,8.064
-8.072,8.072
-7.467,7.467
-4.183,4.183
-0.107,0.107
-0.833,0.833
-0.167,0.167
0.0,0.0
-2.206,2.206
-2.877,2.877
-3.866,3.866
-3.406,3.406
-14.389,14.389
-24.502,24.502
-10.813,10.813
-14.402,14.402
-7.672,7.672
-7.165,7.165
-6.041,6.041
-4.235,4.235
-6.241,6.241
-9.171,9.171
-30.495,30.495
-8.698,8.698
-20.297,20.297
-9.057,9.057
-22.379,22.379
-19.157,19.157
-2.692,2.692
-0.834,0.834
-0.167,0.167
0.0,0.0
-1.0,1.0
0.0,0.0
-0.833,0.833
-0.167,0.167
-14.009,14.009
-22.968,22.968
-13.606,13.606
-10.272,10.272
-18.524,18.524
-6.002,6.002
-9.705,9.705
-10.736,10.736
-28.519,28.519
-8.445,8.445
-16.369,16.369
-8.894,8.894
-8.753,8.753
-33.148,33.148
-5.032,5.032
-7.263,7.263
-1.29,1.29
-0.163,0.163
-0.065,0.065
-1.0,1.0
0.0,0.0
-0.833,0.833
-0.167,0.167
-1.05,1.05
-17.079,17.079
-24.797,24.797
-31.803,31.803
-17.236,17.236
-7.674,7.674
-4.99,4.99
-8.983,8.983
-8.822,8.822
-4.415,4.415
-24.421,24.421
-9.331,9.331
-6.258,6.258
-14.412,14.412
-9.385,9.385
-28.771,28.771
-7.902,7.902
-1.999,1.999
-0.181,0.181
-0.864,0.864
-0.266,0.266
-0.833,0.833
-4.03,4.03
-9.271,9.271
-10.121,10.121
-19.458,19.458
-18.205,18.205
-10.427,10.427
-15.691,15.691
-9.501,9.501
-12.866,12.866
-6.327,6.327
-5.736,5.736
-10.913,10.913
-3.611,3.611
-9.197,9.197
-8.66,8.66
-15.734,15.734
-43.816,43.816
-13.525,13.525
-10.827,10.827
-1.104,1.104
-0.98,0.98
-0.167,0.167
0.0,0.0
-1.0,1.0
0.0,0.0
0.0,0.0
-1.037,1.037
-22.712,22.712
-10.889,10.889
-10.73,10.73
-22.714,22.714
-10.062,10.062
-11.551,11.551
-9.827,9.827
-12.641,12.641
-15.557,15.557
-3.01,3.01
-33.375,33.375
-6.483,6.483
-8.588,8.588
-7.573,7.573
-7.425,7.425
-8.473,8.473
-2.143,2.143
-0.221,0.221
-0.414,0.414
-1.0,1.0
-1.192,1.192
-3.862,3.862
-2.862,2.862
-3.695,3.695
-8.6,8.6
-15.256,15.256
-36.832,36.832
-25.707,25.707
-13.592,13.592
-7.331,7.331
-9.457,9.457
-2.749,2.749
-17.479,17.479
-18.924,18.924
-15.803,15.803
-4.359,4.359
-5.865,5.865
-45.781,45.781
-11.812,11.812
-6.929,6.929
-2.46,2.46
-0.585,0.585
-0.033,0.033
-1.007,1.007
0.0,0.0
-7.419,7.419
-18.806,18.806
-17.823,17.823
-62.727,62.727
-17.138,17.138
-57.98,57.98
-7.413,7.413
-7.76,7.76
-13.798,13.798
-23.155,23.155
-6.392,6.392
-4.722,4.722
-21.67,21.67
-11.648,11.648
-6.222,6.222
-7.733,7.733
-4.897,4.897
-34.504,34.504
-8.167,8.167
-1.246,1.246
-0.167,0.167
0.0,0.0
-1.0,1.0
-3.657,3.657
-4.822,4.822
-4.156,4.156
-4.022,4.022
-17.959,17.959
-15.726,15.726
-11.958,11.958
-17.903,17.903
-20.167,20.167
-9.558,9.558
-12.108,12.108
-6.232,6.232
-31.513,31.513
-12.226,12.226
-5.941,5.941
-10.111,10.111
-6.757,6.757
-5.017,5.017
-7.629,7.629
-10.638,10.638
-1.648,1.648
-0.17,0.17
0.0,0.0
0.0,0.0
-1.02,1.02
0.0,0.0
-2.723,2.723
-3.971,3.971
-7.608,7.608
-9.302,9.302
-16.209,16.209
-11.043,11.043
-4.231,4.231
-5.801,5.801
-15.01,15.01
-6.411,6.411
-4.899,4.899
-12.274,12.274
-7.002,7.002
-12.088,12.088
-17.881,17.881
