demand_heat,heat_pump
-1.0,1.0
-0.964,0.964
0.0,0.0
-1.927,1.927
-13.964,13.964
-21.891,21.891
-16.782,16.782
-12.709,12.709
-13.782,13.782
-15.855,15.855
-33.491,33.491
-34.491,34.491
-30.527,30.527
-28.6,28.6
-10.927,10.927
-13.855,13.855
-22.564,22.564
-23.709,23.709
-17.527,17.527
-9.782,9.782
-16.6,16.6
-3.855,3.855
-0.964,0.964
-0.964,0.964
0.0,0.0
-0.964,0.964
0.0,0.0
0.0,0.0
-11.964,11.964
-23.818,23.818
-22.527,22.527
-15.6,15.6
-7.964,7.964
-8.927,8.927
-6.855,6.855
-27.636,27.636
-31.454,31.454
-18.673,18.673
-12.782,12.782
-10.891,10.891
-17.927,17.927
-15.891,15.891
-33.345,33.345
-13.709,13.709
-23.527,23.527
-1.927,1.927
-8.673,8.673
-0.964,0.964
-1.964,1.964
0.0,0.0
-0.964,0.964
0.0,0.0
-26.927,26.927
-21.927,21.927
-24.636,24.636
-19.709,19.709
-17.782,17.782
-14.673,14.673
-11.855,11.855
-26.782,26.782
-11.709,11.709
-20.818,20.818
-15.564,15.564
-13.745,13.745
-16.891,16.891
-19.709,19.709
-16.673,16.673
-35.454,35.454
-12.782,12.782
-1.964,1.964
-3.855,3.855
-6.818,6.818
-3.855,3.855
0.0,0.0
0.0,0.0
0.0,0.0
-19.964,19.964
-29.855,29.855
-31.564,31.564
-29.273,29.273
-13.891,13.891
-14.782,14.782
-12.818,12.818
-13.855,13.855
-12.782,12.782
-20.709,20.709
-14.745,14.745
-13.927,13.927
-12.818,12.818
-28.818,28.818
-32.236,32.236
-37.763,37.763
-6.818,6.818
-6.855,6.855
-1.927,1.927
-1.927,1.927
-1.0,1.0
-1.0,1.0
0.0,0.0
-1.927,1.927
-25.855,25.855
-29.855,29.855
-19.745,19.745
-36.127,36.127
-14.927,14.927
-18.782,18.782
-12.927,12.927
-13.818,13.818
-20.454,20.454
-33.418,33.418
-19.6,19.6
-9.891,9.891
-9.927,9.927
-13.927,13.927
-23.709,23.709
-20.527,20.527
-15.745,15.745
-3.891,3.891
-11.564,11.564
0.0,0.0
0.0,0.0
-0.964,0.964
-1.927,1.927
0.0,0.0
-22.927,22.927
-36.564,36.564
-26.709,26.709
-21.745,21.745
-25.673,25.673
-20.927,20.927
-20.818,20.818
-18.6,18.6
-13.673,13.673
-27.6,27.6
-10.782,10.782
-12.745,12.745
-11.891,11.891
-18.636,18.636
-16.782,16.782
-24.454,24.454
-8.891,8.891
-8.709,8.709
-3.855,3.855
-5.818,5.818
0.0,0.0
0.0,0.0
-0.964,0.964
0.0,0.0
-18.891,18.891
-26.0,26.0
-21.636,21.636
-17.745,17.745
-16.527,16.527
-14.6,14.6
-15.709,15.709
-13.855,13.855
-25.309,25.309
-23.636,23.636
-10.709,10.709
-22.673,22.673
-12.855,12.855
-28.454,28.454
-14.782,14.782
-13.855,13.855
-10.855,10.855
-6.745,6.745
-13.527,13.527
-6.745,6.745
-2.927,2.927
0.0,0.0
0.0,0.0
0.0,0.0
-20.964,20.964
-30.891,30.891
-17.745,17.745
-17.818,17.818
-13.855,13.855
-17.527,17.527
-15.673,15.673
-24.709,24.709
-20.564,20.564
-29.564,29.564
-14.673,14.673
-11.818,11.818
-29.454,29.454
-35.345,35.345
-26.564,26.564
-26.491,26.491
-15.855,15.855
-2.964,2.964
-5.818,5.818
-2.0,2.0
-0.964,0.964
0.0,0.0
0.0,0.0
0.0,0.0
-24.927,24.927
-31.636,31.636
-24.636,24.636
-16.709,16.709
-13.927,13.927
-7.855,7.855
-5.927,5.927
-17.673,17.673
-27.636,27.636
-16.782,16.782
-18.782,18.782
-17.709,17.709
-15.709,15.709
-22.818,22.818
-13.855,13.855
-17.782,17.782
-22.491,22.491
-4.927,4.927
-3.891,3.891
-4.891,4.891
-2.927,2.927
0.0,0.0
-1.0,1.0
0.0,0.0
-16.964,16.964
-22.818,22.818
-22.709,22.709
-20.745,20.745
-13.709,13.709
-8.855,8.855
-12.855,12.855
-24.6,24.6
-14.636,14.636
-20.745,20.745
-9.927,9.927
-7.927,7.927
-25.891,25.891
-29.636,29.636
-32.2,32.2
-19.6,19.6
-13.891,13.891
-1.0,1.0
-2.927,2.927
-3.891,3.891
0.0,0.0
-0.964,0.964
0.0,0.0
-1.927,1.927
-20.964,20.964
-44.418,44.418
-17.927,17.927
-18.636,18.636
-18.745,18.745
-13.855,13.855
-16.709,16.709
-17.636,17.636
-21.636,21.636
-18.782,18.782
-17.927,17.927
-11.927,11.927
-10.927,10.927
-34.454,34.454
-29.382,29.382
-16.745,16.745
-19.6,19.6
-15.454,15.454
-2.891,2.891
-0.964,0.964
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-16.927,16.927
-21.745,21.745
-11.782,11.782
-27.564,27.564
-24.491,24.491
-18.782,18.782
-12.782,12.782
-21.855,21.855
-18.709,18.709
-18.782,18.782
-17.6,17.6
-17.818,17.818
-17.6,17.6
-17.927,17.927
-39.091,39.091
-18.564,18.564
-20.491,20.491
-9.709,9.709
-7.709,7.709
-2.0,2.0
-2.964,2.964
-0.964,0.964
-1.0,1.0
0.0,0.0
-27.927,27.927
-26.782,26.782
-29.564,29.564
-27.6,27.6
-16.636,16.636
-22.673,22.673
-18.6,18.6
-17.745,17.745
-25.564,25.564
-26.345,26.345
-12.818,12.818
-19.745,19.745
-22.782,22.782
-21.636,21.636
-31.273,31.273
-22.418,22.418
-21.745,21.745
-5.818,5.818
-7.745,7.745
-3.855,3.855
0.0,0.0
-1.0,1.0
-1.0,1.0
0.0,0.0
-28.927,28.927
-23.891,23.891
-26.745,26.745
-19.673,19.673
-15.745,15.745
-22.564,22.564
-23.564,23.564
-18.6,18.6
-20.491,20.491
-30.636,30.636
-13.855,13.855
-24.673,24.673
-30.382,30.382
-23.891,23.891
-19.745,19.745
-15.745,15.745
-20.564,20.564
0.0,0.0
-2.891,2.891
-7.745,7.745
0.0,0.0
-1.0,1.0
0.0,0.0
0.0,0.0
-14.964,14.964
-22.818,22.818
-20.745,20.745
-30.382,30.382
-23.491,23.491
-26.6,26.6
-18.564,18.564
-14.6,14.6
-21.382,21.382
-25.818,25.818
-20.745,20.745
-18.855,18.855
-12.891,12.891
-21.491,21.491
-18.636,18.636
-24.745,24.745
-10.709,10.709
-3.891,3.891
-1.0,1.0
-3.855,3.855
0.0,0.0
-2.0,2.0
0.0,0.0
0.0,0.0
-29.745,29.745
-26.745,26.745
-17.745,17.745
-22.491,22.491
-9.782,9.782
-19.818,19.818
-13.745,13.745
-14.855,14.855
-28.673,28.673
-18.855,18.855
-14.891,14.891
-23.818,23.818
-8.964,8.964
-29.673,29.673
-48.836,48.836
-12.782,12.782
-15.6,15.6
-2.927,2.927
-5.782,5.782
-4.855,4.855
-3.855,3.855
0.0,0.0
0.0,0.0
0.0,0.0
-18.927,18.927
-21.745,21.745
-17.6,17.6
-13.636,13.636
-5.891,5.891
-15.745,15.745
-12.673,12.673
-15.745,15.745
-23.491,23.491
-16.818,16.818
-12.964,12.964
-14.927,14.927
-18.745,18.745
-30.454,30.454
-29.2,29.2
-13.709,13.709
-18.527,18.527
-7.782,7.782
-7.709,7.709
-1.0,1.0
0.0,0.0
-1.964,1.964
0.0,0.0
-0.964,0.964
-18.927,18.927
-25.818,25.818
-14.673,14.673
-14.709,14.709
-10.927,10.927
-7.855,7.855
-10.782,10.782
-12.855,12.855
-19.527,19.527
-22.673,22.673
-12.782,12.782
-9.818,9.818
-20.418,20.418
-18.927,18.927
-35.018,35.018
-19.6,19.6
-11.745,11.745
-4.891,4.891
-2.891,2.891
-2.891,2.891
-0.964,0.964
0.0,0.0
0.0,0.0
-0.964,0.964
-17.964,17.964
-25.636,25.636
-13.709,13.709
-7.855,7.855
-6.891,6.891
-11.673,11.673
-4.927,4.927
-13.6,13.6
-20.745,20.745
-20.745,20.745
-7.964,7.964
-9.855,9.855
-21.709,21.709
-10.855,10.855
-36.273,36.273
-22.491,22.491
-24.345,24.345
-1.964,1.964
-4.855,4.855
-0.964,0.964
-2.0,2.0
0.0,0.0
0.0,0.0
-0.964,0.964
-19.927,19.927
-22.709,22.709
-11.818,11.818
-34.054,34.054
-10.745,10.745
-7.855,7.855
-5.927,5.927
-14.782,14.782
-19.454,19.454
-13.673,13.673
-22.673,22.673
-9.891,9.891
-23.309,23.309
-20.745,20.745
-21.564,21.564
-19.491,19.491
-11.709,11.709
-12.564,12.564
-2.891,2.891
-2.927,2.927
0.0,0.0
-1.964,1.964
-1.927,1.927
-0.964,0.964
-11.964,11.964
-17.782,17.782
-13.782,13.782
-13.709,13.709
-8.818,8.818
-7.855,7.855
-14.6,14.6
-14.818,14.818
-9.782,9.782
-13.709,13.709
-14.527,14.527
-17.818,17.818
-27.527,27.527
-25.309,25.309
-24.745,24.745
-15.782,15.782
-12.745,12.745
-10.673,10.673
-1.964,1.964
0.0,0.0
-1.964,1.964
0.0,0.0
0.0,0.0
-19.891,19.891
-12.891,12.891
-16.855,16.855
-15.673,15.673
-13.891,13.891
-21.527,21.527
-11.782,11.782
-16.564,16.564
-16.6,16.6
-15.6,15.6
-10.745,10.745
-8.818,8.818
-12.855,12.855
-15.745,15.745
-13.709,13.709
-28.236,28.236
-13.745,13.745
-8.673,8.673
-7.745,7.745
-6.745,6.745
0.0,0.0
0.0,0.0
0.0,0.0
-0.964,0.964
-15.927,15.927
-9.891,9.891
-19.673,19.673
-20.491,20.491
-6.964,6.964
-14.636,14.636
-21.636,21.636
-16.709,16.709
-18.6,18.6
-13.745,13.745
-18.6,18.6
-11.891,11.891
-16.636,16.636
-16.636,16.636
-37.836,37.836
-12.818,12.818
-15.564,15.564
-4.818,4.818
-5.782,5.782
-1.964,1.964
-0.964,0.964
0.0,0.0
0.0,0.0
0.0,0.0
-12.818,12.818
-9.782,9.782
-8.927,8.927
-15.564,15.564
-8.782,8.782
-6.855,6.855
-9.782,9.782
-9.782,9.782
-11.636,11.636
-5.891,5.891
-15.782,15.782
-15.564,15.564
-4.927,4.927
-20.309,20.309
-13.782,13.782
-13.709,13.709
-18.6,18.6
-8.673,8.673
-0.964,0.964
-3.891,3.891
-1.964,1.964
0.0,0.0
0.0,0.0
0.0,0.0
-9.927,9.927
-9.709,9.709
-15.745,15.745
-10.745,10.745
-15.636,15.636
-12.709,12.709
-18.6,18.6
-8.673,8.673
-0.964,0.964
-3.891,3.891
-1.964,1.964
0.0,0.0
0.0,0.0
0.0,0.0
-9.927,9.927
-9.709,9.709
-15.745,15.745
-10.745,10.745
-15.636,15.636
-0.417,0.417
-0.033,0.033
-1.046,1.046
-0.217,0.217
-4.154,4.154
-1.099,1.099
-25.055,25.055
-5.403,5.403
-17.114,17.114
-2.069,2.069
-4.145,4.145
-8.947,8.947
-7.089,7.089
-1.499,1.499
-5.122,5.122
-13.168,13.168
-9.061,9.061
-5.386,5.386
-3.199,3.199
-5.169,5.169
-3.412,3.412
-4.321,4.321
-0.112,0.112
-0.075,0.075
0.0,0.0
-0.145,0.145
-5.225,5.225
-0.007,0.007
-8.007,8.007
-5.141,5.141
-20.063,20.063
-21.172,21.172
-12.081,12.081
-12.278,12.278
-13.376,13.376
-3.47,3.47
-7.067,7.067
-7.188,7.188
-8.235,8.235
-12.096,12.096
-2.194,2.194
-1.057,1.057
-0.492,0.492
-1.717,1.717
-12.037,12.037
-0.157,0.157
-0.118,0.118
-1.111,1.111
-0.033,0.033
0.0,0.0
-0.833,0.833
-1.803,1.803
-4.054,4.054
-9.058,9.058
-18.136,18.136
-7.119,7.119
-21.43,21.43
-4.025,4.025
-7.567,7.567
-8.083,8.083
-7.145,7.145
-4.134,4.134
-3.193,3.193
-2.909,2.909
-3.08,3.08
-11.097,11.097
-5.191,5.191
-11.054,11.054
-11.298,11.298
-2.105,2.105
-0.11,0.11
-2.096,2.096
-0.022,0.022
-0.033,0.033
-8.26,8.26
-6.11,6.11
-8.051,8.051
-6.079,6.079
-36.154,36.154
-6.014,6.014
-22.191,22.191
-5.023,5.023
-5.261,5.261
-2.277,2.277
-20.145,20.145
-18.116,18.116
-0.122,0.122
-5.393,5.393
-5.108,5.108
-7.111,7.111
-6.131,6.131
-3.156,3.156
-6.319,6.319
-8.035,8.035
-1.816,1.816
-0.041,0.041
-0.13,0.13
-0.208,0.208
-0.056,0.056
-0.009,0.009
-0.001,0.001
-0.851,0.851
-5.045,5.045
-10.147,10.147
-15.099,15.099
-7.234,7.234
-2.11,2.11
-6.164,6.164
-5.162,5.162
-1.008,1.008
-6.014,6.014
-10.952,10.952
-17.165,17.165
-2.136,2.136
-0.026,0.026
-1.132,1.132
-8.098,8.098
-2.103,2.103
-0.09,0.09
-0.033,0.033
0.0,0.0
0.0,0.0
0.0,0.0
-0.118,0.118
-3.138,3.138
-3.066,3.066
-1.032,1.032
-12.144,12.144
-9.079,9.079
-3.219,3.219
-10.062,10.062
-41.459,41.459
-22.179,22.179
-5.413,5.413
-0.033,0.033
-0.207,0.207
-0.235,0.235
-0.11,0.11
-0.135,0.135
-0.196,0.196
-0.074,0.074
-0.035,0.035
-0.067,0.067
-0.007,0.007
-0.018,0.018
-0.002,0.002
-0.137,0.137
-1.14,1.14
-2.168,2.168
-0.966,0.966
-38.195,38.195
-0.006,0.006
-13.16,13.16
-7.129,7.129
-1.188,1.188
-6.122,6.122
-1.019,1.019
-3.008,3.008
-0.293,0.293
-0.138,0.138
-0.551,0.551
-0.184,0.184
-0.004,0.004
-0.248,0.248
-0.084,0.084
-0.035,0.035
-0.066,0.066
-0.009,0.009
-0.001,0.001
-0.002,0.002
-2.384,2.384
-1.97,1.97
-2.97,2.97
-2.101,2.101
-6.186,6.186
-3.153,3.153
-11.499,11.499
-8.123,8.123
-5.047,5.047
-1.147,1.147
-1.298,1.298
-1.249,1.249
-0.002,0.002
-0.023,0.023
-0.61,0.61
-0.052,0.052
-0.231,0.231
-0.115,0.115
-0.03,0.03
-0.107,0.107
-0.048,0.048
-0.004,0.004
0.0,0.0
-0.004,0.004
-0.237,0.237
-1.008,1.008
-1.011,1.011
-0.176,0.176
-12.766,12.766
-6.176,6.176
-2.916,2.916
-4.18,4.18
-1.066,1.066
-6.13,6.13
-4.298,4.298
-0.499,0.499
-0.049,0.049
-2.066,2.066
-0.795,0.795
-0.05,0.05
-0.034,0.034
-0.002,0.002
-0.367,0.367
-0.378,0.378
-0.064,0.064
0.0,0.0
0.0,0.0
0.0,0.0
-0.004,0.004
0.0,0.0
0.0,0.0
-0.021,0.021
-26.113,26.113
-1.448,1.448
-23.004,23.004
-3.016,3.016
-5.991,5.991
-0.179,0.179
-0.18,0.18
-0.203,0.203
-0.007,0.007
-0.146,0.146
-0.287,0.287
-0.107,0.107
-0.064,0.064
-0.02,0.02
-0.17,0.17
-0.005,0.005
-0.037,0.037
-0.004,0.004
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.011,0.011
0.0,0.0
-16.089,16.089
-6.011,6.011
-21.206,21.206
-5.053,5.053
-3.326,3.326
-0.228,0.228
-0.049,0.049
-2.59,2.59
-1.92,1.92
-0.061,0.061
-0.189,0.189
-0.029,0.029
-0.06,0.06
-1.125,1.125
-0.072,0.072
-1.028,1.028
-0.044,0.044
-0.007,0.007
0.0,0.0
0.0,0.0
-2.175,2.175
-2.117,2.117
-2.185,2.185
-0.058,0.058
-35.016,35.016
-4.293,4.293
-7.053,7.053
-3.28,3.28
-0.072,0.072
-0.218,0.218
-0.353,0.353
-1.013,1.013
-0.02,0.02
-0.62,0.62
-0.01,0.01
-0.089,0.089
-0.58,0.58
-0.027,0.027
-0.002,0.002
-0.124,0.124
-0.701,0.701
-0.186,0.186
-0.03,0.03
-0.001,0.001
-1.049,1.049
-2.146,2.146
-1.197,1.197
-1.394,1.394
-15.034,15.034
-2.001,2.001
-6.052,6.052
-3.121,3.121
-22.118,22.118
-2.13,2.13
-1.011,1.011
-0.085,0.085
-0.043,0.043
-0.071,0.071
-0.392,0.392
-0.094,0.094
-3.05,3.05
-2.26,2.26
-3.233,3.233
-0.315,0.315
-0.052,0.052
0.0,0.0
-0.006,0.006
-0.006,0.006
-0.05,0.05
-1.01,1.01
0.0,0.0
0.0,0.0
-0.138,0.138
-5.145,5.145
-0.105,0.105
-7.131,7.131
-1.985,1.985
-0.042,0.042
-0.121,0.121
-0.141,0.141
-1.088,1.088
-0.03,0.03
-1.013,1.013
-1.013,1.013
-1.057,1.057
-7.062,7.062
-2.135,2.135
-5.194,5.194
-0.307,0.307
0.0,0.0
-0.053,0.053
-0.003,0.003
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-1.17,1.17
-8.115,8.115
-7.006,7.006
-7.363,7.363
-0.136,0.136
-47.766,47.766
-12.2,12.2
-1.161,1.161
-0.016,0.016
-1.164,1.164
-0.441,0.441
-4.274,4.274
-0.285,0.285
-1.465,1.465
-4.1,4.1
-3.217,3.217
-0.078,0.078
-0.003,0.003
0.0,0.0
0.0,0.0
-0.003,0.003
-0.002,0.002
-2.224,2.224
-3.163,3.163
-5.058,5.058
-3.107,3.107
-1.08,1.08
-0.096,0.096
-0.156,0.156
-0.64,0.64
-1.201,1.201
-0.162,0.162
-0.037,0.037
-0.018,0.018
-0.081,0.081
-0.203,0.203
-0.434,0.434
-0.089,0.089
-1.217,1.217
-0.186,0.186
-0.526,0.526
-0.002,0.002
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.087,0.087
-0.137,0.137
-0.843,0.843
-0.109,0.109
-1.547,1.547
-0.042,0.042
-0.875,0.875
-2.949,2.949
-1.029,1.029
-0.099,0.099
-0.091,0.091
-3.119,3.119
-1.187,1.187
-3.155,3.155
-1.881,1.881
-2.027,2.027
-4.137,4.137
-0.041,0.041
0.0,0.0
-0.006,0.006
-0.001,0.001
-0.011,0.011
0.0,0.0
-0.004,0.004
-0.004,0.004
-0.114,0.114
-0.127,0.127
-3.066,3.066
-0.047,0.047
-0.164,0.164
-0.308,0.308
-1.094,1.094
-0.155,0.155
-0.405,0.405
-0.065,0.065
-0.052,0.052
-0.048,0.048
-0.19,0.19
-1.149,1.149
-0.046,0.046
-0.004,0.004
-0.224,0.224
-0.027,0.027
-0.001,0.001
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.088,0.088
-1.217,1.217
-1.038,1.038
-0.714,0.714
-1.258,1.258
-0.085,0.085
-1.021,1.021
-1.297,1.297
-0.147,0.147
-0.108,0.108
-1.874,1.874
-0.315,0.315
-0.287,0.287
-1.105,1.105
-1.108,1.108
-4.169,4.169
-0.366,0.366
-0.014,0.014
-0.016,0.016
0.0,0.0
0.0,0.0
0.0,0.0
-0.036,0.036
-0.045,0.045
-0.09,0.09
-0.323,0.323
-0.241,0.241
-2.186,2.186
-1.22,1.22
-0.007,0.007
-0.998,0.998
-0.126,0.126
-0.015,0.015
-0.175,0.175
-1.144,1.144
-0.131,0.131
-0.104,0.104
-1.112,1.112
-0.158,0.158
-0.309,0.309
-0.06,0.06
-0.001,0.001
0.0,0.0
-0.018,0.018
-0.006,0.006
0.0,0.0
0.0,0.0
-0.16,0.16
-0.187,0.187
-1.007,1.007
-0.319,0.319
-0.261,0.261
-0.302,0.302
-0.097,0.097
-0.156,0.156
-1.04,1.04
-0.296,0.296
-0.252,0.252
-0.107,0.107
-0.142,0.142
-0.053,0.053
-1.141,1.141
-1.19,1.19
-0.109,0.109
-0.056,0.056
-0.024,0.024
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.028,0.028
-0.036,0.036
-0.387,0.387
-0.034,0.034
-0.041,0.041
-1.025,1.025
-0.146,0.146
-0.079,0.079
-0.151,0.151
-1.148,1.148
-0.031,0.031
-0.122,0.122
-0.208,0.208
-0.137,0.137
-1.241,1.241
-1.211,1.211
-0.206,0.206
-0.129,0.129
-0.124,0.124
-0.009,0.009
0.0,0.0
-0.021,0.021
0.0,0.0
-0.009,0.009
-0.177,0.177
-0.16,0.16
-1.028,1.028
-0.176,0.176
-0.049,0.049
-1.067,1.067
-1.321,1.321
-0.14,0.14
-0.203,0.203
-0.164,0.164
-0.064,0.064
-0.067,0.067
-0.209,0.209
-0.112,0.112
-0.106,0.106
-1.24,1.24
-1.087,1.087
-1.046,1.046
-0.043,0.043
-0.001,0.001
-0.006,0.006
-0.002,0.002
-0.062,0.062
-0.012,0.012
-0.213,0.213
-2.061,2.061
-1.047,1.047
-0.182,0.182
-0.021,0.021
-0.228,0.228
-0.066,0.066
-0.124,0.124
-0.158,0.158
-0.2,0.2
-0.713,0.713
-0.034,0.034
-0.146,0.146
-0.026,0.026
-0.121,0.121
-1.256,1.256
-0.031,0.031
-0.192,0.192
-0.069,0.069
-0.03,0.03
-0.035,0.035
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.158,0.158
-0.044,0.044
-0.359,0.359
-2.515,2.515
-1.036,1.036
-2.05,2.05
-3.16,3.16
-0.303,0.303
-1.038,1.038
-0.261,0.261
-0.096,0.096
-0.108,0.108
-0.3,0.3
-0.284,0.284
-0.264,0.264
-0.109,0.109
-0.037,0.037
-0.043,0.043
-0.002,0.002
-0.04,0.04
-0.005,0.005
0.0,0.0
0.0,0.0
0.0,0.0
-0.064,0.064
-0.723,0.723
-0.418,0.418
-3.063,3.063
-0.096,0.096
-0.314,0.314
-1.11,1.11
-0.218,0.218
-0.026,0.026
-0.171,0.171
-0.056,0.056
-0.107,0.107
-0.082,0.082
-0.181,0.181
-0.061,0.061
-0.077,0.077
-0.128,0.128
-0.018,0.018
0.0,0.0
0.0,0.0
-0.004,0.004
0.0,0.0
-0.043,0.043
0.0,0.0
-0.246,0.246
-0.287,0.287
-0.14,0.14
-0.178,0.178
-1.812,1.812
-0.183,0.183
-0.011,0.011
-0.702,0.702
-0.086,0.086
-0.23,0.23
-0.113,0.113
-0.154,0.154
-0.172,0.172
-1.257,1.257
-2.001,2.001
-1.051,1.051
-0.361,0.361
-0.025,0.025
-0.022,0.022
0.0,0.0
0.0,0.0
0.0,0.0
-0.034,0.034
-0.004,0.004
-0.118,0.118
-1.146,1.146
-1.253,1.253
-0.132,0.132
-0.328,0.328
-0.75,0.75
-0.13,0.13
-2.432,2.432
-0.093,0.093
-1.086,1.086
-0.227,0.227
-0.038,0.038
-0.09,0.09
-0.022,0.022
-0.135,0.135
-0.171,0.171
-0.069,0.069
-0.034,0.034
-0.004,0.004
-0.004,0.004
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.496,0.496
-0.063,0.063
-1.099,1.099
-0.463,0.463
-0.183,0.183
-0.045,0.045
-0.019,0.019
-0.086,0.086
-0.042,0.042
-0.028,0.028
-0.028,0.028
-0.8,0.8
-0.147,0.147
-0.106,0.106
-0.189,0.189
-0.067,0.067
-0.039,0.039
-0.46,0.46
0.0,0.0
0.0,0.0
-0.154,0.154
-0.034,0.034
-0.056,0.056
-0.056,0.056
-0.028,0.028
-0.042,0.042
-0.042,0.042
-0.084,0.084
-0.168,0.168
-0.168,0.168
-0.084,0.084
-0.028,0.028
-0.028,0.028
-0.084,0.084
-0.168,0.168
-0.084,0.084
-0.042,0.042
-0.042,0.042
-0.056,0.056
-0.042,0.042
-0.168,0.168
-0.084,0.084
-0.084,0.084
-0.168,0.168
-0.007,0.007
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-2.319,2.319
-1.684,1.684
-0.21,0.21
-4.402,4.402
-1.061,1.061
-0.064,0.064
-0.33,0.33
-0.407,0.407
-0.464,0.464
-4.071,4.071
-0.132,0.132
-0.031,0.031
-0.023,0.023
-0.23,0.23
-0.026,0.026
-0.035,0.035
-0.166,0.166
-0.004,0.004
-0.065,0.065
-0.013,0.013
0.0,0.0
-0.208,0.208
-0.028,0.028
-0.118,0.118
-0.548,0.548
-1.009,1.009
-1.195,1.195
-1.047,1.047
-1.184,1.184
-0.195,0.195
-0.643,0.643
-1.019,1.019
-0.55,0.55
-0.143,0.143
-0.054,0.054
-0.181,0.181
-1.364,1.364
-0.079,0.079
-0.05,0.05
-0.191,0.191
-0.006,0.006
0.0,0.0
0.0,0.0
-1.013,1.013
-0.115,0.115
-0.001,0.001
0.0,0.0
-0.078,0.078
-0.163,0.163
-1.011,1.011
-1.302,1.302
-0.281,0.281
-0.086,0.086
-0.122,0.122
-0.297,0.297
-0.346,0.346
-0.102,0.102
-0.307,0.307
-1.095,1.095
-2.208,2.208
-1.151,1.151
-0.058,0.058
-0.133,0.133
-0.106,0.106
-0.007,0.007
-0.002,0.002
-0.005,0.005
0.0,0.0
0.0,0.0
-0.071,0.071
-1.112,1.112
-0.392,0.392
-0.182,0.182
-0.908,0.908
-0.204,0.204
-0.251,0.251
-0.162,0.162
-0.297,0.297
-0.47,0.47
-0.053,0.053
-1.208,1.208
-0.093,0.093
-0.059,0.059
-0.099,0.099
-1.132,1.132
-0.145,0.145
-0.281,0.281
-0.135,0.135
-0.025,0.025
-0.002,0.002
0.0,0.0
0.0,0.0
0.0,0.0
-0.011,0.011
-0.057,0.057
-0.081,0.081
-0.14,0.14
-2.049,2.049
-0.089,0.089
-0.117,0.117
-0.02,0.02
-0.076,0.076
-1.181,1.181
-2.155,2.155
-0.248,0.248
-0.773,0.773
-0.141,0.141
-0.042,0.042
-0.181,0.181
-0.328,0.328
-0.008,0.008
-0.144,0.144
-0.001,0.001
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.141,0.141
-1.459,1.459
-1.031,1.031
-0.128,0.128
-1.028,1.028
-0.077,0.077
-0.191,0.191
-0.087,0.087
-0.114,0.114
-0.068,0.068
-0.078,0.078
-0.018,0.018
-0.847,0.847
-0.101,0.101
-1.037,1.037
-0.251,0.251
-0.002,0.002
-0.058,0.058
0.0,0.0
-0.007,0.007
0.0,0.0
0.0,0.0
0.0,0.0
-0.032,0.032
-0.071,0.071
-0.128,0.128
-1.141,1.141
-0.203,0.203
-0.134,0.134
-0.138,0.138
-0.099,0.099
-0.931,0.931
-0.035,0.035
-0.023,0.023
-0.13,0.13
-0.115,0.115
-0.021,0.021
-0.095,0.095
-0.064,0.064
-0.108,0.108
-0.39,0.39
-0.112,0.112
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.007,0.007
-1.007,1.007
-0.22,0.22
-0.161,0.161
-0.027,0.027
-1.119,1.119
-1.053,1.053
-0.152,0.152
-0.112,0.112
-0.151,0.151
0.0,0.0
-0.048,0.048
-0.038,0.038
-0.039,0.039
-0.008,0.008
-0.088,0.088
-1.043,1.043
-0.018,0.018
-1.001,1.001
-0.051,0.051
-1.26,1.26
-0.014,0.014
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.081,0.081
-1.832,1.832
-1.485,1.485
-0.02,0.02
-1.052,1.052
-0.233,0.233
-0.165,0.165
-0.065,0.065
-0.099,0.099
-0.207,0.207
-0.046,0.046
-0.012,0.012
-0.045,0.045
-0.091,0.091
-0.139,0.139
-0.11,0.11
-0.113,0.113
-0.016,0.016
0.0,0.0
0.0,0.0
-0.009,0.009
-0.004,0.004
0.0,0.0
0.0,0.0
-0.018,0.018
-0.207,0.207
-1.005,1.005
-0.441,0.441
-0.058,0.058
-0.389,0.389
-1.022,1.022
-0.325,0.325
-0.098,0.098
-0.027,0.027
-0.054,0.054
-0.162,0.162
-0.036,0.036
-0.367,0.367
-0.044,0.044
-0.146,0.146
-0.035,0.035
-0.009,0.009
0.0,0.0
-0.011,0.011
0.0,0.0
0.0,0.0
-0.056,0.056
-0.023,0.023
-1.126,1.126
-1.581,1.581
-0.382,0.382
-0.331,0.331
-0.149,0.149
-0.088,0.088
-0.238,0.238
-0.044,0.044
-0.023,0.023
