demand_heat,district_heating_industry
-56.653,56.653
-38.165,38.165
-7.256,7.256
-5.628,5.628
0.0,0.0
-3.628,3.628
0.0,0.0
-5.256,5.256
-33.628,33.628
-70.884,70.884
-63.769,63.769
-63.025,63.025
-54.769,54.769
-58.512,58.512
-79.793,79.793
-73.793,73.793
-69.165,69.165
-64.909,64.909
-29.256,29.256
-32.512,32.512
-58.909,58.909
-39.512,39.512
-57.909,57.909
-42.769,42.769
-58.909,58.909
-16.512,16.512
-5.628,5.628
-5.628,5.628
0.0,0.0
-2.628,2.628
0.0,0.0
0.0,0.0
-34.628,34.628
-76.14,76.14
-81.165,81.165
-70.909,70.909
-53.628,53.628
-51.256,51.256
-52.512,52.512
-54.653,54.653
-62.909,62.909
-54.653,54.653
-44.769,44.769
-35.884,35.884
-37.256,37.256
-41.884,41.884
-64.537,64.537
-47.025,47.025
-58.165,58.165
-12.256,12.256
-27.653,27.653
-6.628,6.628
-2.628,2.628
-1.0,1.0
-2.628,2.628
0.0,0.0
-26.256,26.256
-75.256,75.256
-70.281,70.281
-62.025,62.025
-59.769,59.769
-63.653,63.653
-53.512,53.512
-55.769,55.769
-51.025,51.025
-43.14,43.14
-66.537,66.537
-48.397,48.397
-41.884,41.884
-53.025,53.025
-49.653,49.653
-66.421,66.421
-45.769,45.769
-8.628,8.628
-14.512,14.512
-18.14,18.14
-10.512,10.512
0.0,0.0
-1.0,1.0
0.0,0.0
-31.628,31.628
-70.512,70.512
-79.537,79.537
-89.677,89.677
-46.884,46.884
-56.769,56.769
-57.14,57.14
-44.512,44.512
-43.769,43.769
-48.025,48.025
-46.397,46.397
-33.256,33.256
-48.14,48.14
-48.14,48.14
-64.677,64.677
-72.677,72.677
-36.14,36.14
-18.512,18.512
-9.256,9.256
-6.256,6.256
-1.0,1.0
-1.0,1.0
0.0,0.0
-5.256,5.256
-35.512,35.512
-73.512,73.512
-66.397,66.397
-96.19,96.19
-50.256,50.256
-55.769,55.769
-45.256,45.256
-50.14,50.14
-53.025,53.025
-63.909,63.909
-61.909,61.909
-35.884,35.884
-33.256,33.256
-33.256,33.256
-46.025,46.025
-60.165,60.165
-44.397,44.397
-11.884,11.884
-32.537,32.537
-3.0,3.0
-1.0,1.0
-2.628,2.628
-6.256,6.256
0.0,0.0
-26.256,26.256
-94.537,94.537
-64.025,64.025
-38.884,38.884
-59.653,59.653
-43.256,43.256
-47.14,47.14
-50.025,50.025
-48.653,48.653
-49.909,49.909
-38.769,38.769
-38.397,38.397
-35.884,35.884
-48.281,48.281
-38.769,38.769
-70.421,70.421
-31.884,31.884
-23.025,23.025
-14.512,14.512
-15.14,15.14
-1.0,1.0
0.0,0.0
-2.628,2.628
0.0,0.0
-41.884,41.884
-56.0,56.0
-79.281,79.281
-59.397,59.397
-71.165,71.165
-72.909,72.909
-61.025,61.025
-48.512,48.512
-52.653,52.653
-53.281,53.281
-43.025,43.025
-36.769,36.769
-39.512,39.512
-65.421,65.421
-39.769,39.769
-29.512,29.512
-32.512,32.512
-24.397,24.397
-37.165,37.165
-19.397,19.397
-5.256,5.256
-1.0,1.0
-1.0,1.0
-1.0,1.0
-32.628,32.628
-53.884,53.884
-56.397,56.397
-46.14,46.14
-46.512,46.512
-70.165,70.165
-57.653,57.653
-53.025,53.025
-56.537,56.537
-48.653,48.653
-45.653,45.653
-37.14,37.14
-65.421,65.421
-64.165,64.165
-58.537,58.537
-61.793,61.793
-38.512,38.512
-6.628,6.628
-19.14,19.14
-2.0,2.0
-3.628,3.628
-1.0,1.0
0.0,0.0
0.0,0.0
-24.256,24.256
-93.281,93.281
-73.281,73.281
-59.025,59.025
-48.256,48.256
-51.512,51.512
-43.256,43.256
-50.653,50.653
-51.281,51.281
-44.769,44.769
-41.769,41.769
-35.14,35.14
-57.025,57.025
-41.14,41.14
-38.512,38.512
-37.769,37.769
-54.537,54.537
-9.256,9.256
-8.884,8.884
-9.884,9.884
-7.256,7.256
-1.0,1.0
0.0,0.0
0.0,0.0
-28.628,28.628
-75.14,75.14
-65.025,65.025
-60.397,60.397
-62.025,62.025
-52.512,52.512
-45.512,45.512
-64.909,64.909
-54.281,54.281
-37.884,37.884
-35.256,35.256
-28.256,28.256
-31.884,31.884
-46.769,46.769
-73.049,73.049
-49.909,49.909
-35.884,35.884
-6.0,6.0
-10.256,10.256
-10.884,10.884
-1.0,1.0
-2.628,2.628
0.0,0.0
-5.256,5.256
-29.628,29.628
-106.793,106.793
-51.256,51.256
-72.281,72.281
-58.397,58.397
-62.512,62.512
-62.025,62.025
-52.397,52.397
-57.281,57.281
-48.769,48.769
-34.256,34.256
-30.256,30.256
-32.256,32.256
-55.909,55.909
-66.421,66.421
-45.397,45.397
-56.909,56.909
-33.909,33.909
-8.884,8.884
-4.628,4.628
0.0,0.0
-1.0,1.0
0.0,0.0
0.0,0.0
-36.256,36.256
-83.397,83.397
-62.769,62.769
-77.537,77.537
-57.281,57.281
-55.769,55.769
-57.769,57.769
-44.512,44.512
-55.025,55.025
-44.769,44.769
-64.909,64.909
-38.14,38.14
-53.909,53.909
-30.256,30.256
-94.446,94.446
-63.537,63.537
-62.793,62.793
-29.025,29.025
-25.025,25.025
-1.0,1.0
-2.628,2.628
-3.628,3.628
-2.0,2.0
0.0,0.0
-33.256,33.256
-84.769,84.769
-67.025,67.025
-77.909,77.909
-78.281,78.281
-70.653,70.653
-72.909,72.909
-61.397,61.397
-66.537,66.537
-85.049,85.049
-43.14,43.14
-56.397,56.397
-49.769,49.769
-51.281,51.281
-50.397,50.397
-62.793,62.793
-45.397,45.397
-16.14,16.14
-21.397,21.397
-14.512,14.512
-1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
-37.256,37.256
-85.884,85.884
-62.397,62.397
-73.653,73.653
-61.397,61.397
-80.537,80.537
-76.537,76.537
-65.909,65.909
-72.537,72.537
-58.281,58.281
-40.512,40.512
-58.653,58.653
-74.421,74.421
-44.884,44.884
-50.397,50.397
-49.397,49.397
-66.537,66.537
-7.0,7.0
-10.884,10.884
-18.397,18.397
-2.0,2.0
0.0,0.0
-2.0,2.0
0.0,0.0
-41.628,41.628
-81.14,81.14
-66.397,66.397
-87.421,87.421
-86.793,86.793
-77.909,77.909
-75.653,75.653
-64.025,64.025
-74.165,74.165
-46.14,46.14
-51.397,51.397
-43.512,43.512
-49.884,49.884
-49.025,49.025
-52.281,52.281
-44.397,44.397
-54.025,54.025
-14.884,14.884
-5.0,5.0
-11.512,11.512
-1.0,1.0
-1.0,1.0
0.0,0.0
0.0,0.0
-43.397,43.397
-81.397,81.397
-63.397,63.397
-60.653,60.653
-48.769,48.769
-51.14,51.14
-48.397,48.397
-47.512,47.512
-53.653,53.653
-35.512,35.512
-32.884,32.884
-35.14,35.14
-38.628,38.628
-45.769,45.769
-85.19,85.19
-38.769,38.769
-53.653,53.653
-9.256,9.256
-18.769,18.769
-12.512,12.512
-10.512,10.512
-1.0,1.0
-2.0,2.0
0.0,0.0
-31.256,31.256
-83.397,83.397
-65.397,65.397
-75.281,75.281
-46.884,46.884
-60.397,60.397
-58.653,58.653
-49.397,49.397
-51.281,51.281
-43.14,43.14
-20.628,20.628
-26.256,26.256
-35.397,35.397
-60.421,60.421
-61.793,61.793
-47.025,47.025
-48.909,48.909
-21.769,21.769
-23.025,23.025
-1.0,1.0
-1.0,1.0
-3.628,3.628
0.0,0.0
-2.628,2.628
-30.256,30.256
-77.14,77.14
-63.653,63.653
-61.025,61.025
-48.256,48.256
-51.512,51.512
-50.769,50.769
-47.512,47.512
-57.537,57.537
-50.653,50.653
-37.769,37.769
-31.14,31.14
-57.537,57.537
-32.256,32.256
-63.306,63.306
-50.909,50.909
-38.397,38.397
-12.884,12.884
-10.884,10.884
-8.884,8.884
-3.628,3.628
-2.0,2.0
0.0,0.0
-2.628,2.628
-35.628,35.628
-77.281,77.281
-61.025,61.025
-45.512,45.512
-45.884,45.884
-62.653,62.653
-35.256,35.256
-57.909,57.909
-35.397,35.397
-34.397,34.397
-19.628,19.628
-28.512,28.512
-41.025,41.025
-26.512,26.512
-69.306,69.306
-48.909,48.909
-53.165,53.165
-3.628,3.628
-11.512,11.512
-3.628,3.628
-1.0,1.0
0.0,0.0
-1.0,1.0
-2.628,2.628
-35.256,35.256
-66.025,66.025
-43.14,43.14
-58.281,58.281
-54.397,54.397
-44.512,44.512
-32.256,32.256
-35.769,35.769
-53.165,53.165
-36.653,36.653
-37.653,37.653
-23.884,23.884
-54.421,54.421
-36.397,36.397
-47.537,47.537
-53.793,53.793
-35.025,35.025
-35.537,35.537
-9.884,9.884
-7.256,7.256
-2.0,2.0
-2.628,2.628
-5.256,5.256
-2.628,2.628
-28.628,28.628
-51.769,51.769
-45.769,45.769
-49.025,49.025
-35.14,35.14
-33.512,33.512
-51.909,51.909
-35.14,35.14
-38.769,38.769
-39.025,39.025
-48.537,48.537
-29.14,29.14
-50.165,50.165
-27.512,27.512
-30.397,30.397
-32.769,32.769
-35.397,35.397
-24.653,24.653
-3.628,3.628
0.0,0.0
-3.628,3.628
0.0,0.0
0.0,0.0
-26.884,26.884
-39.884,39.884
-33.512,33.512
-46.653,46.653
-38.884,38.884
-61.165,61.165
-47.769,47.769
-57.537,57.537
-39.025,39.025
-41.025,41.025
-37.397,37.397
-30.14,30.14
-21.512,21.512
-31.397,31.397
-35.025,35.025
-61.934,61.934
-31.397,31.397
-27.653,27.653
-20.397,20.397
-18.397,18.397
-1.0,1.0
0.0,0.0
0.0,0.0
-3.628,3.628
-28.256,28.256
-47.884,47.884
-39.14,39.14
-61.793,61.793
-29.628,29.628
-56.281,56.281
-53.281,53.281
-45.025,45.025
-49.909,49.909
-36.397,36.397
-39.025,39.025
-18.884,18.884
-40.281,40.281
-37.281,37.281
-60.934,60.934
-26.14,26.14
-39.025,39.025
-15.14,15.14
-18.769,18.769
-3.628,3.628
-2.628,2.628
0.0,0.0
0.0,0.0
0.0,0.0
-38.14,38.14
-42.256,42.256
-32.256,32.256
-56.537,56.537
-44.769,44.769
-34.512,34.512
-35.769,35.769
-38.769,38.769
-42.281,42.281
-23.884,23.884
-29.769,29.769
-40.537,40.537
-5.256,5.256
-44.677,44.677
-30.769,30.769
-34.025,34.025
-28.025,28.025
-25.653,25.653
-3.628,3.628
-10.884,10.884
-4.628,4.628
0.0,0.0
0.0,0.0
0.0,0.0
-25.256,25.256
-47.025,47.025
-27.884,27.884
-37.397,37.397
-40.769,40.769
-33.025,33.025
-28.025,28.025
-25.653,25.653
-3.628,3.628
-10.884,10.884
-4.628,4.628
0.0,0.0
0.0,0.0
0.0,0.0
-25.256,25.256
-47.025,47.025
-27.884,27.884
-37.397,37.397
-40.769,40.769
-0.139,0.139
-0.033,0.033
-1.092,1.092
-0.217,0.217
-4.154,4.154
-1.059,1.059
-25.055,25.055
-5.161,5.161
-17.114,17.114
-2.069,2.069
-4.072,4.072
-8.237,8.237
-7.045,7.045
-1.499,1.499
-5.073,5.073
-13.134,13.134
-9.031,9.031
-5.097,5.097
-3.597,3.597
-5.422,5.422
-3.206,3.206
-4.963,4.963
-0.225,0.225
-0.452,0.452
0.0,0.0
-0.435,0.435
-5.225,5.225
-0.007,0.007
-8.003,8.003
-5.423,5.423
-20.105,20.105
-21.229,21.229
-12.067,12.067
-12.093,12.093
-13.125,13.125
-3.47,3.47
-7.056,7.056
-7.113,7.113
-8.235,8.235
-12.127,12.127
-2.145,2.145
-1.115,1.115
-0.082,0.082
-1.179,1.179
-12.093,12.093
-0.315,0.315
-0.141,0.141
-1.222,1.222
-0.033,0.033
0.0,0.0
-0.139,0.139
-1.201,1.201
-4.054,4.054
-9.087,9.087
-18.814,18.814
-7.596,7.596
-21.287,21.287
-4.101,4.101
-7.189,7.189
-8.083,8.083
-7.121,7.121
-4.134,4.134
-3.258,3.258
-2.182,2.182
-3.04,3.04
-11.387,11.387
-5.255,5.255
-11.065,11.065
-11.075,11.075
-2.175,2.175
-0.22,0.22
-2.048,2.048
-0.065,0.065
-0.033,0.033
-8.26,8.26
-6.22,6.22
-8.051,8.051
-6.079,6.079
-36.463,36.463
-6.028,6.028
-22.572,22.572
-5.023,5.023
-5.131,5.131
-2.277,2.277
-20.121,20.121
-18.116,18.116
-0.146,0.146
-5.079,5.079
-5.144,5.144
-7.067,7.067
-6.263,6.263
-3.78,3.78
-6.08,6.08
-8.177,8.177
-1.136,1.136
-0.068,0.068
-0.261,0.261
-0.417,0.417
-0.056,0.056
-0.004,0.004
-0.001,0.001
-0.284,0.284
-5.223,5.223
-10.088,10.088
-15.119,15.119
-7.058,7.058
-2.22,2.22
-6.492,6.492
-5.162,5.162
-1.017,1.017
-6.014,6.014
-10.317,10.317
-17.11,17.11
-2.204,2.204
-0.079,0.079
-1.132,1.132
-8.147,8.147
-2.034,2.034
-0.09,0.09
-0.1,0.1
0.0,0.0
0.0,0.0
0.0,0.0
-0.157,0.157
-3.069,3.069
-3.1,3.1
-1.025,1.025
-12.288,12.288
-9.066,9.066
-3.438,3.438
-10.124,10.124
-41.306,41.306
-22.897,22.897
-5.138,5.138
-0.033,0.033
-0.414,0.414
-0.471,0.471
-0.11,0.11
-0.108,0.108
-0.785,0.785
-0.147,0.147
-0.07,0.07
-0.134,0.134
-0.001,0.001
-0.004,0.004
-0.001,0.001
-0.683,0.683
-1.841,1.841
-2.421,2.421
-0.966,0.966
-38.488,38.488
-0.006,0.006
-13.2,13.2
-7.193,7.193
-1.564,1.564
-6.203,6.203
-1.013,1.013
-3.023,3.023
-0.176,0.176
-0.184,0.184
-0.11,0.11
-0.138,0.138
-0.006,0.006
-0.186,0.186
-0.084,0.084
-0.088,0.088
-0.053,0.053
-0.002,0.002
-0.001,0.001
-0.001,0.001
-2.154,2.154
-1.485,1.485
-2.97,2.97
-2.04,2.04
-6.093,6.093
-3.153,3.153
-11.332,11.332
-8.147,8.147
-5.078,5.078
-1.147,1.147
-1.074,1.074
-1.199,1.199
-0.004,0.004
-0.139,0.139
-0.203,0.203
-0.069,0.069
-0.038,0.038
-0.115,0.115
-0.025,0.025
-0.16,0.16
-0.024,0.024
-0.002,0.002
0.0,0.0
-0.005,0.005
-0.189,0.189
-1.008,1.008
-1.006,1.006
-0.029,0.029
-12.153,12.153
-6.147,6.147
-2.183,2.183
-4.449,4.449
-1.066,1.066
-6.098,6.098
-4.199,4.199
-0.499,0.499
-0.037,0.037
-2.022,2.022
-0.795,0.795
-0.05,0.05
-0.017,0.017
-0.003,0.003
-0.184,0.184
-0.189,0.189
-0.043,0.043
0.0,0.0
0.0,0.0
0.0,0.0
-0.011,0.011
0.0,0.0
0.0,0.0
-0.007,0.007
-26.038,26.038
-1.112,1.112
-23.009,23.009
-3.016,3.016
-5.198,5.198
-0.179,0.179
-0.12,0.12
-0.081,0.081
-0.011,0.011
-0.73,0.73
-0.191,0.191
-0.021,0.021
-0.192,0.192
-0.02,0.02
-0.057,0.057
-0.005,0.005
-0.037,0.037
-0.004,0.004
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.004,0.004
0.0,0.0
-16.111,16.111
-6.007,6.007
-21.069,21.069
-5.105,5.105
-3.245,3.245
-0.456,0.456
-0.147,0.147
-2.59,2.59
-1.153,1.153
-0.03,0.03
-0.378,0.378
-0.087,0.087
-0.04,0.04
-1.05,1.05
-0.087,0.087
-1.056,1.056
-0.058,0.058
-0.007,0.007
0.0,0.0
0.0,0.0
-2.058,2.058
-2.07,2.07
-2.074,2.074
-0.175,0.175
-35.009,35.009
-4.587,4.587
-7.053,7.053
-3.28,3.28
-0.072,0.072
-0.291,0.291
-0.705,0.705
-1.025,1.025
-0.121,0.121
-0.155,0.155
-0.015,0.015
-0.356,0.356
-0.097,0.097
-0.036,0.036
-0.012,0.012
-0.187,0.187
-0.14,0.14
-0.559,0.559
-0.024,0.024
-0.001,0.001
-1.049,1.049
-2.218,2.218
-1.066,1.066
-1.197,1.197
-15.046,15.046
-2.003,2.003
-6.314,6.314
-3.364,3.364
-22.354,22.354
-2.156,2.156
-1.007,1.007
-0.509,0.509
-0.014,0.014
-0.012,0.012
-0.131,0.131
-0.076,0.076
-3.075,3.075
-2.104,2.104
-3.156,3.156
-0.315,0.315
-0.069,0.069
0.0,0.0
-0.009,0.009
-0.012,0.012
-0.151,0.151
-1.03,1.03
0.0,0.0
0.0,0.0
-0.138,0.138
-5.436,5.436
-0.627,0.627
-7.131,7.131
-1.246,1.246
-0.062,0.062
-0.061,0.061
-0.141,0.141
-1.044,1.044
-0.01,0.01
-1.013,1.013
-1.011,1.011
-1.172,1.172
-7.187,7.187
-2.812,2.812
-5.049,5.049
-0.154,0.154
0.0,0.0
-0.053,0.053
-0.013,0.013
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-1.102,1.102
-8.286,8.286
-7.008,7.008
-7.121,7.121
-0.164,0.164
-47.153,47.153
-12.6,12.6
-1.193,1.193
-0.011,0.011
-1.027,1.027
-0.074,0.074
-4.549,4.549
-0.285,0.285
-1.155,1.155
-4.083,4.083
-3.217,3.217
-0.062,0.062
-0.002,0.002
0.0,0.0
0.0,0.0
-0.003,0.003
-0.001,0.001
-2.135,2.135
-3.326,3.326
-5.117,5.117
-3.021,3.021
-1.319,1.319
-0.128,0.128
-0.623,0.623
-0.32,0.32
-1.268,1.268
-0.081,0.081
-0.092,0.092
-0.107,0.107
-0.065,0.065
-0.203,0.203
-0.217,0.217
-0.111,0.111
-1.043,1.043
-0.186,0.186
-0.105,0.105
-0.003,0.003
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.087,0.087
-0.137,0.137
-0.169,0.169
-0.146,0.146
-1.547,1.547
-0.042,0.042
-0.437,0.437
-2.949,2.949
-1.039,1.039
-0.298,0.298
-0.181,0.181
-3.475,3.475
-1.112,1.112
-3.116,3.116
-1.22,1.22
-2.034,2.034
-4.091,4.091
-0.164,0.164
0.0,0.0
-0.003,0.003
-0.001,0.001
-0.007,0.007
0.0,0.0
-0.018,0.018
-0.004,0.004
-0.152,0.152
-0.032,0.032
-3.055,3.055
-0.04,0.04
-0.204,0.204
-0.924,0.924
-1.234,1.234
-0.155,0.155
-0.135,0.135
-0.388,0.388
-0.052,0.052
-0.032,0.032
-0.076,0.076
-1.298,1.298
-0.092,0.092
-0.004,0.004
-0.037,0.037
-0.027,0.027
-0.002,0.002
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.53,0.53
-1.434,1.434
-1.028,1.028
-0.179,0.179
-1.065,1.065
-0.085,0.085
-1.041,1.041
-1.595,1.595
-0.147,0.147
-0.217,0.217
-1.219,1.219
-0.945,0.945
-0.144,0.144
-1.079,1.079
-1.161,1.161
-4.068,4.068
-0.061,0.061
-0.007,0.007
-0.032,0.032
0.0,0.0
0.0,0.0
0.0,0.0
-0.024,0.024
-0.135,0.135
-0.179,0.179
-0.485,0.485
-0.16,0.16
-2.186,2.186
-1.22,1.22
-0.007,0.007
-0.25,0.25
-0.032,0.032
-0.012,0.012
-0.131,0.131
-1.432,1.432
-0.526,0.526
-0.13,0.13
-1.037,1.037
-0.394,0.394
-0.062,0.062
-0.048,0.048
-0.001,0.001
0.0,0.0
-0.003,0.003
-0.006,0.006
0.0,0.0
0.0,0.0
-0.053,0.053
-0.375,0.375
-1.007,1.007
-0.159,0.159
-0.522,0.522
-0.101,0.101
-0.077,0.077
-0.26,0.26
-1.034,1.034
-0.148,0.148
-0.101,0.101
-0.643,0.643
-0.426,0.426
-0.067,0.067
-1.212,1.212
-1.063,1.063
-0.09,0.09
-0.056,0.056
-0.019,0.019
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.043,0.043
-0.107,0.107
-0.155,0.155
-0.017,0.017
-0.122,0.122
-1.038,1.038
-0.292,0.292
-0.159,0.159
-0.302,0.302
-1.074,1.074
-0.153,0.153
-0.204,0.204
-0.624,0.624
-0.046,0.046
-1.321,1.321
-1.422,1.422
-0.137,0.137
-0.161,0.161
-0.124,0.124
-0.028,0.028
0.0,0.0
-0.011,0.011
0.0,0.0
-0.018,0.018
-0.089,0.089
-0.08,0.08
-1.018,1.018
-0.88,0.88
-0.074,0.074
-1.167,1.167
-1.24,1.24
-0.419,0.419
-0.203,0.203
-0.328,0.328
-0.064,0.064
-0.067,0.067
-0.209,0.209
-0.112,0.112
-0.053,0.053
-1.24,1.24
-1.104,1.104
-1.139,1.139
-0.065,0.065
-0.001,0.001
-0.009,0.009
-0.002,0.002
-0.021,0.021
-0.008,0.008
-0.043,0.043
-2.092,2.092
-1.234,1.234
-0.242,0.242
-0.025,0.025
-0.182,0.182
-0.066,0.066
-0.05,0.05
-0.263,0.263
-0.133,0.133
-0.119,0.119
-0.034,0.034
-0.244,0.244
-0.022,0.022
-0.121,0.121
-1.051,1.051
-0.046,0.046
-0.128,0.128
-0.035,0.035
-0.03,0.03
-0.035,0.035
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.119,0.119
-0.044,0.044
-0.359,0.359
-2.257,2.257
-1.043,1.043
-2.017,2.017
-3.32,3.32
-0.454,0.454
-1.063,1.063
-0.261,0.261
-0.032,0.032
-0.323,0.323
-0.12,0.12
-0.284,0.284
-0.132,0.132
-0.163,0.163
-0.056,0.056
-0.035,0.035
-0.001,0.001
-0.032,0.032
-0.032,0.032
0.0,0.0
0.0,0.0
0.0,0.0
-0.16,0.16
-0.181,0.181
-0.418,0.418
-3.016,3.016
-0.072,0.072
-0.189,0.189
-1.166,1.166
-0.218,0.218
-0.043,0.043
-0.257,0.257
-0.112,0.112
-0.086,0.086
-0.206,0.206
-0.145,0.145
-0.074,0.074
-0.154,0.154
-0.032,0.032
-0.106,0.106
0.0,0.0
0.0,0.0
-0.005,0.005
0.0,0.0
-0.034,0.034
0.0,0.0
-0.123,0.123
-0.115,0.115
-0.351,0.351
-0.535,0.535
-1.135,1.135
-0.061,0.061
-0.033,0.033
-0.14,0.14
-0.086,0.086
-0.115,0.115
-0.282,0.282
-0.154,0.154
-0.086,0.086
-1.386,1.386
-2.0,2.0
-1.152,1.152
-0.06,0.06
-0.004,0.004
-0.022,0.022
0.0,0.0
0.0,0.0
0.0,0.0
-0.034,0.034
-0.021,0.021
-0.157,0.157
-1.073,1.073
-1.168,1.168
-0.197,0.197
-0.328,0.328
-0.75,0.75
-0.13,0.13
-2.173,2.173
-0.093,0.093
-1.129,1.129
-0.113,0.113
-0.019,0.019
-0.45,0.45
-0.028,0.028
-0.135,0.135
-0.114,0.114
-0.347,0.347
-0.034,0.034
-0.018,0.018
-0.001,0.001
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.248,0.248
-0.126,0.126
-1.082,1.082
-0.926,0.926
-0.274,0.274
-0.054,0.054
-0.019,0.019
-0.114,0.114
-0.014,0.014
-0.028,0.028
-0.042,0.042
-0.2,0.2
-0.442,0.442
-0.158,0.158
-0.126,0.126
-0.084,0.084
-0.023,0.023
-0.077,0.077
0.0,0.0
0.0,0.0
-0.051,0.051
-0.056,0.056
-0.056,0.056
-0.028,0.028
-0.168,0.168
-0.028,0.028
-0.028,0.028
-0.168,0.168
-0.042,0.042
-0.042,0.042
-0.056,0.056
-0.056,0.056
-0.028,0.028
-0.168,0.168
-0.028,0.028
-0.084,0.084
-0.042,0.042
-0.042,0.042
-0.056,0.056
-0.056,0.056
-0.028,0.028
-0.028,0.028
-0.042,0.042
-0.034,0.034
-0.007,0.007
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-2.239,2.239
-1.171,1.171
-0.14,0.14
-4.402,4.402
-1.122,1.122
-0.128,0.128
-0.99,0.99
-0.203,0.203
-0.232,0.232
-4.043,4.043
-0.165,0.165
-0.038,0.038
-0.017,0.017
-0.172,0.172
-0.016,0.016
-0.058,0.058
-0.042,0.042
-0.005,0.005
-0.039,0.039
-0.019,0.019
0.0,0.0
-0.833,0.833
-0.083,0.083
-0.088,0.088
-0.11,0.11
-1.004,1.004
-1.195,1.195
-1.047,1.047
-1.23,1.23
-0.26,0.26
-0.214,0.214
-1.013,1.013
-0.55,0.55
-0.428,0.428
-0.09,0.09
-0.06,0.06
-1.364,1.364
-0.474,0.474
-0.034,0.034
-0.038,0.038
-0.014,0.014
0.0,0.0
0.0,0.0
-1.013,1.013
-0.23,0.23
-0.001,0.001
0.0,0.0
-0.392,0.392
-0.488,0.488
-1.009,1.009
-1.226,1.226
-0.187,0.187
-0.071,0.071
-0.122,0.122
-0.297,0.297
-0.087,0.087
-0.034,0.034
-0.051,0.051
-1.064,1.064
-2.313,2.313
-1.452,1.452
-0.117,0.117
-0.265,0.265
-0.064,0.064
-0.006,0.006
-0.007,0.007
-0.021,0.021
0.0,0.0
0.0,0.0
-0.071,0.071
-1.067,1.067
-0.065,0.065
-0.182,0.182
-0.151,0.151
-0.136,0.136
-0.251,0.251
-0.215,0.215
-0.099,0.099
-0.47,0.47
-0.106,0.106
-1.139,1.139
-0.093,0.093
-0.353,0.353
-0.049,0.049
-1.198,1.198
-0.109,0.109
-0.14,0.14
-0.169,0.169
-0.025,0.025
-0.001,0.001
0.0,0.0
0.0,0.0
0.0,0.0
-0.004,0.004
-0.094,0.094
-0.201,0.201
-0.186,0.186
-2.024,2.024
-0.107,0.107
-0.093,0.093
-0.017,0.017
-0.127,0.127
-1.145,1.145
-2.039,2.039
-0.373,0.373
-0.193,0.193
-0.028,0.028
-0.084,0.084
-0.362,0.362
-0.328,0.328
-0.008,0.008
-0.576,0.576
-0.001,0.001
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.094,0.094
-1.918,1.918
-1.186,1.186
-0.106,0.106
-1.022,1.022
-0.462,0.462
-0.255,0.255
-0.058,0.058
-0.286,0.286
-0.051,0.051
-0.078,0.078
-0.053,0.053
-0.424,0.424
-0.134,0.134
-1.037,1.037
-0.042,0.042
-0.002,0.002
-0.039,0.039
0.0,0.0
-0.014,0.014
0.0,0.0
0.0,0.0
0.0,0.0
-0.095,0.095
-0.028,0.028
-0.321,0.321
-1.422,1.422
-0.203,0.203
-0.067,0.067
-0.083,0.083
-0.099,0.099
-0.931,0.931
-0.071,0.071
-0.056,0.056
-0.043,0.043
-0.346,0.346
-0.053,0.053
-0.048,0.048
-0.064,0.064
-0.108,0.108
-0.195,0.195
-0.15,0.15
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.007,0.007
-1.009,1.009
-0.037,0.037
-0.242,0.242
-0.027,0.027
-1.474,1.474
-1.053,1.053
-0.126,0.126
-0.223,0.223
-0.189,0.189
-0.001,0.001
-0.029,0.029
-0.048,0.048
-0.039,0.039
-0.039,0.039
-0.265,0.265
-1.086,1.086
-0.107,0.107
-1.001,1.001
-0.051,0.051
-1.087,1.087
-0.007,0.007
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.135,0.135
-1.139,1.139
-1.243,1.243
-0.05,0.05
-1.105,1.105
-0.078,0.078
-0.494,0.494
-0.033,0.033
-0.099,0.099
-0.124,0.124
-0.046,0.046
-0.049,0.049
-0.03,0.03
-0.456,0.456
-0.416,0.416
-0.11,0.11
-0.056,0.056
-0.013,0.013
0.0,0.0
0.0,0.0
-0.006,0.006
-0.002,0.002
0.0,0.0
0.0,0.0
-0.044,0.044
-0.103,0.103
-1.007,1.007
-0.176,0.176
-0.144,0.144
-0.13,0.13
-1.034,1.034
-0.325,0.325
-0.196,0.196
-0.134,0.134
-0.043,0.043
-0.065,0.065
-0.109,0.109
-0.244,0.244
-0.037,0.037
-0.122,0.122
-0.058,0.058
-0.005,0.005
0.0,0.0
-0.011,0.011
0.0,0.0
0.0,0.0
-0.085,0.085
-0.07,0.07
-1.755,1.755
-1.145,1.145
-0.255,0.255
