demand_electricity,pv,heat_pump,battery,import,export_pv
-0.0,0.0,-0.0,0.0,2.7569650177179494,0.0
-0.0,0.0,-0.0,0.0,1.4944154324977115,0.0
-0.0,0.0,-0.0,0.0,1.239654676149393,0.0
-0.0,0.0,-0.0,0.0,0.46955172413706664,0.0
-0.0,0.0,-0.0,0.0,0.41314137930993156,0.0
-0.0,0.0,-0.0,0.0,0.47056896551646726,0.0
-0.0,0.0,-0.0,0.0,2.562413793104321,0.0
-0.0,0.0,-0.0,0.0,3.2937724137929933,0.0
-0.0,0.0,-0.0,0.0,1.8268175078401443,0.0
-0.0,0.0,-0.0,0.0,2.4809909884223385,0.0
-0.0,0.0,-0.0,0.0,5.397465724590583,0.0
-0.0,0.0,-0.0,0.0,5.2709500763270185,0.0
-0.0,0.0,-0.0,0.0,4.746950409614437,0.0
-0.0,0.0,-0.0,0.0,3.8966195618161747,0.0
-0.0,0.0,-0.0,0.0,3.5101773102238356,0.0
-0.0,0.0,-0.0,0.0,5.372047380026395,0.0
-0.0,0.0,-0.0,0.0,5.905600689655361,0.0
-0.0,0.0,-0.0,0.0,5.673344827588187,0.0
-0.0,0.0,-0.0,0.0,6.839794137928736,0.0
-0.0,0.0,-0.0,0.0,7.354142068964455,0.0
-0.0,0.0,-0.0,0.0,8.031812068968573,0.0
-0.0,0.0,-0.0,0.0,6.20118620689583,0.0
-0.0,0.0,-0.0,0.0,4.8807931034473855,0.0
-0.0,0.0,-0.0,0.0,1.6285903448272416,0.0
-0.0,0.0,-0.0,0.0,1.5116948275882935,0.0
-0.0,0.0,-0.0,0.0,1.1725820689639528,0.0
-0.0,0.0,-0.0,0.0,0.5245848275850743,0.0
-0.0,0.0,-0.0,0.0,0.25489999999990687,0.0
-0.0,0.0,-0.0,0.0,0.2555000000006112,0.0
-0.0,0.0,-0.0,0.0,0.36834000000220846,0.0
-0.0,0.0,-0.0,0.0,2.449422413791794,0.0
-0.0,0.0,-0.0,0.0,4.48073275861938,0.0
-0.0,0.0,-0.0,0.0,4.775701571600186,0.0
-0.0,0.0,-0.0,0.0,5.106839746263243,0.0
-0.0,0.0,-0.0,0.0,4.767418305547308,0.0
-0.0,0.0,-0.0,0.0,4.755853045691569,0.0
-0.0,0.0,-0.0,0.0,5.1439917438102905,0.0
-0.0,0.0,-0.0,0.0,8.227994312063517,0.0
-0.0,0.0,-0.0,0.0,5.952314153200876,0.0
-0.0,0.0,-0.0,0.0,4.813625779522335,0.0
-0.0,0.0,-0.0,0.0,5.866669310342959,0.0
-0.0,0.0,-0.0,0.0,7.305008620692842,0.0
-0.0,0.0,-0.0,0.0,7.973465517238435,0.0
-0.0,0.0,-0.0,0.0,7.260318620689758,0.0
-0.0,0.0,-0.0,0.0,6.370000000001047,0.0
-0.0,0.0,-0.0,0.0,5.793771724137187,0.0
-0.0,0.0,-0.0,0.0,4.9141344827604465,0.0
-0.0,0.0,-0.0,0.0,1.9684917241370024,0.0
-0.0,0.0,-0.0,0.0,1.264232068964715,0.0
-0.0,0.0,-0.0,0.0,1.2675313793112377,0.0
-0.0,0.0,-0.0,0.0,0.3151227586214254,0.0
-0.0,0.0,-0.0,0.0,0.28032275862044753,0.0
-0.0,0.0,-0.0,0.0,0.19655999999944468,0.0
-0.0,0.0,-0.0,0.0,0.22807999999960885,0.0
-0.0,0.0,-0.0,0.0,3.1244524137939234,0.0
-0.0,0.0,-0.0,0.0,6.633220689655383,0.0
-0.0,0.0,-0.0,0.0,5.244700470920984,0.0
-0.0,0.0,-0.0,0.0,6.087244129411753,0.0
-0.0,0.0,-0.0,0.0,8.037893161263314,0.0
-0.0,0.0,-0.0,0.0,5.7138419595304235,0.0
-0.0,0.0,-0.0,0.0,3.4656705817065596,0.0
-0.0,0.0,-0.0,0.0,5.267849670172101,0.0
-0.0,0.0,-0.0,0.0,7.185994520143299,0.0
-0.0,0.0,-0.0,0.0,9.786293212674302,0.0
